date/time: .11/02/2014.11:45 a.m.
Run 1

time	(V)	V	(V)
0.057688	2.895410E-1	-2.868019E-1	6.216564E-2
0.057750	2.970723E-1	-2.767879E-1	6.087172E-2
0.057813	3.121349E-1	-2.542565E-1	6.022476E-2
0.057875	3.146453E-1	-2.342287E-1	6.087172E-2
0.057938	3.196661E-1	-2.041868E-1	6.087172E-2
0.058000	3.271974E-1	-1.766484E-1	5.957781E-2
0.058063	3.297078E-1	-1.240752E-1	6.216564E-2
0.058125	3.372391E-1	-6.899850E-2	6.216564E-2
0.058188	3.372391E-1	-3.394968E-2	6.216564E-2
0.058250	3.322183E-1	-1.642527E-2	6.216564E-2
0.058313	3.372391E-1	2.613401E-2	6.410651E-2
0.058375	3.372391E-1	7.119678E-2	6.410651E-2
0.058438	3.397495E-1	1.062456E-1	6.345955E-2
0.058500	3.322183E-1	1.187630E-1	6.345955E-2
0.058563	3.297078E-1	1.488049E-1	6.151868E-2
0.058625	3.221766E-1	1.988746E-1	6.216564E-2
0.058688	3.196661E-1	2.389304E-1	6.281260E-2
0.058750	3.096244E-1	2.614618E-1	6.151868E-2
0.058813	3.020932E-1	2.915036E-1	6.022476E-2
0.058875	2.895410E-1	3.365664E-1	6.087172E-2
0.058938	2.694576E-1	3.691117E-1	6.087172E-2
0.059000	2.569055E-1	3.916431E-1	6.022476E-2
0.059063	2.418429E-1	4.241885E-1	6.216564E-2
0.059125	2.267804E-1	4.617408E-1	6.151868E-2
0.059188	2.092074E-1	4.967896E-1	6.216564E-2
0.059250	1.866136E-1	5.118105E-1	6.216564E-2
0.059313	1.690406E-1	6.520058E-1	6.216564E-2
0.059375	1.464468E-1	6.219639E-1	6.281260E-2
0.059438	1.313842E-1	6.319779E-1	6.345955E-2
0.059500	1.138112E-1	6.545093E-1	6.345955E-2
0.059563	9.121740E-2	6.670267E-1	6.281260E-2
0.059625	7.113400E-2	7.120895E-1	6.281260E-2
0.059688	5.356102E-2	7.671662E-1	6.216564E-2
0.059750	3.598804E-2	8.297534E-1	6.281260E-2
0.059813	1.339421E-2	9.574312E-1	6.216564E-2
0.059875	-4.178772E-3	1.225304E+0	6.022476E-2
0.059938	-2.677260E-2	1.736016E+0	5.957781E-2
0.060000	-5.438729E-2	2.181636E+0	6.087172E-2
0.060063	-7.196027E-2	2.149091E+0	6.151868E-2
0.060125	-9.204367E-2	1.693456E+0	6.151868E-2
0.060188	-1.096167E-1	1.265360E+0	6.216564E-2
0.060250	-1.322105E-1	9.949835E-1	6.151868E-2
0.060313	-1.497835E-1	8.072220E-1	6.281260E-2
0.060375	-1.673564E-1	6.870546E-1	6.345955E-2
0.060438	-1.773981E-1	6.194605E-1	6.410651E-2
0.060500	-1.949711E-1	5.568733E-1	6.345955E-2
0.060563	-2.075233E-1	4.867756E-1	6.281260E-2
0.060625	-2.175650E-1	4.417129E-1	6.410651E-2
0.060688	-2.326275E-1	4.141745E-1	6.216564E-2
0.060750	-2.426692E-1	3.866362E-1	6.216564E-2
0.060813	-2.502005E-1	3.490839E-1	6.216564E-2
0.060875	-2.602422E-1	3.240490E-1	6.216564E-2
0.060938	-2.727943E-1	3.140350E-1	6.087172E-2
0.061000	-2.803256E-1	3.040211E-1	6.087172E-2
0.061063	-2.928777E-1	2.764827E-1	6.022476E-2
0.061125	-3.029194E-1	2.614618E-1	6.087172E-2
0.061188	-3.104507E-1	2.414339E-1	6.216564E-2
0.061250	-3.204924E-1	2.113921E-1	6.216564E-2
0.061313	-3.330445E-1	1.688328E-1	6.216564E-2
0.061375	-3.355550E-1	1.112526E-1	6.216564E-2
0.061438	-3.430862E-1	8.121073E-2	6.216564E-2
0.061500	-3.430862E-1	4.866539E-2	6.345955E-2
0.061563	-3.455967E-1	6.106114E-3	6.281260E-2
0.061625	-3.405758E-1	-3.645317E-2	6.345955E-2
0.061688	-3.380654E-1	-7.400547E-2	6.410651E-2
0.061750	-3.355550E-1	-9.653686E-2	6.281260E-2
0.061813	-3.330445E-1	-1.340892E-1	6.281260E-2
0.061875	-3.230028E-1	-1.816554E-1	6.151868E-2
0.061938	-3.154716E-1	-2.041868E-1	6.216564E-2
0.062000	-3.079403E-1	-2.267182E-1	6.022476E-2
0.062063	-2.978986E-1	-2.617670E-1	6.087172E-2
0.062125	-2.903673E-1	-3.093333E-1	6.087172E-2
0.062188	-2.828360E-1	-3.318646E-1	6.087172E-2
0.062250	-2.677735E-1	-3.493891E-1	6.151868E-2
0.062313	-2.527109E-1	-3.794309E-1	6.216564E-2
0.062375	-2.476901E-1	-4.269972E-1	6.216564E-2
0.062438	-2.326275E-1	-4.595425E-1	6.216564E-2
0.062500	-2.150545E-1	-4.820739E-1	6.216564E-2
0.062563	-1.974815E-1	-5.071087E-1	6.345955E-2
0.062625	-1.799086E-1	-5.521715E-1	6.410651E-2
0.062688	-1.573147E-1	-5.847169E-1	6.410651E-2
0.062750	-1.372313E-1	-6.097517E-1	6.410651E-2
0.062813	-1.196584E-1	-6.397936E-1	6.281260E-2
0.062875	-9.706452E-2	-6.848563E-1	6.216564E-2
0.062937	-7.196027E-2	-7.324226E-1	6.216564E-2
0.063000	-4.936643E-2	-7.699749E-1	6.281260E-2
0.063062	-2.677260E-2	-8.350656E-1	6.022476E-2
0.063125	-9.199624E-3	-9.627434E-1	6.022476E-2
0.063187	1.088378E-2	-1.195568E+0	6.022476E-2
0.063250	2.845676E-2	-1.598629E+0	6.087172E-2
0.063312	4.854017E-2	-2.046753E+0	6.087172E-2
0.063375	6.611315E-2	-2.096823E+0	6.216564E-2
0.063437	8.368613E-2	-1.731314E+0	6.281260E-2
0.063500	9.623825E-2	-1.288197E+0	6.216564E-2
0.063562	1.163217E-1	-9.977922E-1	6.281260E-2
0.063625	1.313842E-1	-8.250516E-1	6.410651E-2
0.063687	1.439363E-1	-7.073877E-1	6.345955E-2
0.063750	1.665302E-1	-6.147587E-1	6.345955E-2
0.063812	1.815927E-1	-5.421576E-1	6.410651E-2
0.063875	1.916344E-1	-4.920878E-1	6.216564E-2
0.063937	2.041866E-1	-4.595425E-1	6.216564E-2
0.064000	2.217595E-1	-4.194867E-1	6.216564E-2
0.064062	2.368221E-1	-3.694170E-1	6.216564E-2
0.064125	2.493742E-1	-3.468856E-1	6.087172E-2
0.064187	2.543951E-1	-3.343681E-1	5.957781E-2
0.064250	2.619263E-1	-3.143402E-1	6.151868E-2
0.064312	2.719681E-1	-2.792914E-1	6.022476E-2
0.064375	2.794993E-1	-2.567600E-1	6.087172E-2
0.064437	2.845202E-1	-2.567600E-1	6.151868E-2
0.064500	2.970723E-1	-2.467461E-1	6.151868E-2
0.064562	3.020932E-1	-2.242147E-1	6.151868E-2
0.064625	3.096244E-1	-1.941729E-1	6.216564E-2
0.064687	3.146453E-1	-1.716415E-1	6.345955E-2
0.064750	3.146453E-1	-1.365927E-1	6.345955E-2
0.064812	3.271974E-1	-8.151594E-2	6.345955E-2
0.064875	3.322183E-1	-4.396363E-2	6.345955E-2
0.064937	3.322183E-1	-8.914809E-3	6.151868E-2
0.065000	3.297078E-1	2.112704E-2	6.216564E-2
0.065062	3.397495E-1	6.118283E-2	6.216564E-2
0.065125	3.372391E-1	1.112526E-1	6.281260E-2
0.065187	3.297078E-1	1.412944E-1	6.022476E-2
0.065250	3.271974E-1	1.613223E-1	6.151868E-2
0.065312	3.146453E-1	2.013781E-1	6.087172E-2
0.065375	3.071140E-1	2.514479E-1	6.087172E-2
0.065437	2.970723E-1	2.789862E-1	6.281260E-2
0.065500	2.820098E-1	2.990141E-1	6.151868E-2
0.065562	2.744785E-1	3.365664E-1	6.216564E-2
0.065625	2.518846E-1	3.791257E-1	6.216564E-2
0.065687	2.393325E-1	3.991536E-1	6.216564E-2
0.065750	2.242700E-1	4.216850E-1	6.410651E-2
0.065812	2.092074E-1	4.492233E-1	6.410651E-2
0.065875	1.991657E-1	4.992931E-1	6.475347E-2
0.065937	1.841032E-1	5.218245E-1	6.475347E-2
0.066000	1.615093E-1	4.291954E-1	6.216564E-2
0.066062	1.464468E-1	5.618803E-1	6.216564E-2
0.066125	1.313842E-1	6.294744E-1	6.345955E-2
0.066187	1.138112E-1	6.720337E-1	6.281260E-2
0.066250	8.870698E-2	6.895581E-1	6.151868E-2
0.066312	7.113400E-2	7.246069E-1	6.087172E-2
0.066375	4.351932E-2	7.947046E-1	6.151868E-2
0.066437	2.343591E-2	8.973475E-1	6.151868E-2
0.066500	-1.668347E-3	1.062578E+0	6.216564E-2
0.066562	-2.175175E-2	1.383024E+0	6.151868E-2
0.066625	-4.685601E-2	1.933791E+0	6.281260E-2
0.066687	-6.442899E-2	2.196657E+0	6.281260E-2
0.066750	-8.953325E-2	1.991371E+0	6.475347E-2
0.066812	-1.045958E-1	1.485667E+0	6.345955E-2
0.066875	-1.171479E-1	1.135179E+0	6.410651E-2
0.066937	-1.372313E-1	9.073615E-1	6.345955E-2
0.067000	-1.522939E-1	7.571523E-1	6.281260E-2
0.067062	-1.673564E-1	6.469988E-1	6.216564E-2
0.067125	-1.773981E-1	5.769012E-1	6.216564E-2
0.067187	-1.899503E-1	5.243280E-1	6.281260E-2
0.067250	-2.025024E-1	4.767617E-1	6.216564E-2
0.067312	-2.175650E-1	4.291954E-1	6.087172E-2
0.067375	-2.301171E-1	4.016571E-1	6.022476E-2
0.067437	-2.451796E-1	3.816292E-1	6.087172E-2
0.067500	-2.577318E-1	3.565943E-1	6.087172E-2
0.067562	-2.702839E-1	3.340629E-1	6.281260E-2
0.067625	-2.803256E-1	3.115315E-1	6.216564E-2
0.067687	-2.928777E-1	3.090281E-1	6.281260E-2
0.067750	-3.054299E-1	2.789862E-1	6.345955E-2
0.067812	-3.129611E-1	2.564548E-1	6.345955E-2
0.067875	-3.230028E-1	2.189025E-1	6.345955E-2
0.067937	-3.230028E-1	1.963711E-1	6.410651E-2
0.068000	-3.280237E-1	1.488049E-1	6.410651E-2
0.068062	-3.355550E-1	9.873514E-2	6.151868E-2
0.068125	-3.380654E-1	6.118283E-2	6.216564E-2
0.068187	-3.330445E-1	2.363052E-2	6.151868E-2
0.068250	-3.330445E-1	-3.907835E-3	6.281260E-2
0.068312	-3.305341E-1	-4.646712E-2	6.087172E-2
0.068375	-3.280237E-1	-8.902640E-2	6.087172E-2
0.068437	-3.330445E-1	-1.090543E-1	6.087172E-2
0.068500	-3.330445E-1	-1.340892E-1	6.151868E-2
0.068562	-3.255133E-1	-1.791519E-1	6.281260E-2
0.068625	-3.179820E-1	-2.192077E-1	6.151868E-2
0.068687	-3.129611E-1	-2.392356E-1	6.281260E-2
0.068750	-3.054299E-1	-2.692775E-1	6.281260E-2
0.068812	-2.953881E-1	-3.118368E-1	6.410651E-2
0.068875	-2.853464E-1	-3.543960E-1	6.410651E-2
0.068937	-2.627526E-1	-3.744239E-1	6.345955E-2
0.069000	-2.502005E-1	-3.994588E-1	6.345955E-2
0.069062	-2.351379E-1	-4.370111E-1	6.216564E-2
0.069125	-2.225858E-1	-4.770669E-1	6.281260E-2
0.069187	-1.974815E-1	-5.046053E-1	6.216564E-2
0.069250	-1.799086E-1	-5.196262E-1	6.216564E-2
0.069312	-1.623356E-1	-5.521715E-1	6.087172E-2
0.069375	-1.447626E-1	-5.947308E-1	6.022476E-2
0.069437	-1.221688E-1	-6.222692E-1	6.087172E-2
0.069500	-1.071062E-1	-6.448005E-1	6.087172E-2
0.069562	-9.204367E-2	-6.748424E-1	6.022476E-2
0.069625	-7.447069E-2	-7.374296E-1	6.216564E-2
0.069687	-4.936643E-2	-7.900028E-1	6.281260E-2
0.069750	-3.179345E-2	-8.626039E-1	6.281260E-2
0.069812	-1.171005E-2	-1.015317E+0	6.216564E-2
0.069875	8.373356E-3	-1.315735E+0	6.345955E-2
0.069937	2.845676E-2	-1.823943E+0	6.345955E-2
0.070000	5.858187E-2	-2.181942E+0	6.410651E-2
0.070062	7.866527E-2	-2.066781E+0	6.410651E-2
0.070125	9.372783E-2	-1.581105E+0	6.281260E-2
0.070187	1.113008E-1	-1.195568E+0	6.216564E-2
0.070250	1.364051E-1	-9.427155E-1	6.216564E-2
0.070312	1.539780E-1	-7.774854E-1	6.216564E-2
0.070375	1.665302E-1	-6.748424E-1	6.087172E-2
0.070437	1.815927E-1	-5.997378E-1	6.087172E-2
0.070500	1.991657E-1	-5.271366E-1	6.087172E-2
0.070562	2.092074E-1	-4.745634E-1	6.151868E-2
0.070625	2.167387E-1	-4.345076E-1	6.151868E-2
0.070687	2.292908E-1	-4.069693E-1	6.281260E-2
0.070750	2.393325E-1	-3.669135E-1	6.216564E-2
0.070812	2.493742E-1	-3.293612E-1	6.345955E-2
0.070875	2.569055E-1	-3.243542E-1	6.281260E-2
0.070937	2.669472E-1	-3.193472E-1	6.345955E-2
0.071000	2.769889E-1	-2.893054E-1	6.410651E-2
0.071062	2.895410E-1	-2.617670E-1	6.345955E-2
0.071125	3.020932E-1	-2.592635E-1	6.410651E-2
0.071187	3.096244E-1	-2.567600E-1	6.216564E-2
0.071250	3.171557E-1	-2.367321E-1	6.216564E-2
0.071312	3.322183E-1	-1.816554E-1	6.216564E-2
0.071375	3.397495E-1	-1.415996E-1	6.216564E-2
0.071437	3.422600E-1	-1.115578E-1	6.022476E-2
0.071500	3.472808E-1	-6.649501E-2	6.151868E-2
0.071562	3.422600E-1	-1.892876E-2	6.151868E-2
0.071625	3.447704E-1	2.363052E-2	6.151868E-2
0.071687	3.397495E-1	4.616191E-2	6.087172E-2
0.071750	3.372391E-1	8.371421E-2	6.151868E-2
0.071812	3.297078E-1	1.287770E-1	6.281260E-2
0.071875	3.246870E-1	1.663293E-1	6.216564E-2
0.071937	3.171557E-1	1.788467E-1	6.216564E-2
0.072000	3.146453E-1	2.113921E-1	6.345955E-2
0.072062	3.046036E-1	2.589583E-1	6.345955E-2
0.072125	2.995827E-1	2.940071E-1	6.345955E-2
0.072187	2.895410E-1	3.090281E-1	6.345955E-2
0.072250	2.744785E-1	3.365664E-1	6.151868E-2
0.072312	2.644368E-1	3.791257E-1	6.216564E-2
0.072375	2.543951E-1	4.141745E-1	6.281260E-2
0.072437	2.393325E-1	4.392094E-1	6.281260E-2
0.072500	2.217595E-1	4.617408E-1	6.151868E-2
0.072562	2.041866E-1	6.219639E-1	6.087172E-2
0.072625	1.866136E-1	6.595163E-1	6.087172E-2
0.072687	1.615093E-1	6.244674E-1	6.022476E-2
0.072750	1.389155E-1	6.119500E-1	6.216564E-2
0.072812	1.188321E-1	6.394884E-1	6.216564E-2
0.072875	9.623825E-2	6.820476E-1	6.216564E-2
0.072937	7.615485E-2	7.045790E-1	6.216564E-2
0.073000	5.356102E-2	7.396278E-1	6.345955E-2
0.073062	3.096719E-2	8.072220E-1	6.410651E-2
0.073125	1.088378E-2	9.248859E-1	6.410651E-2
0.073187	-4.178772E-3	1.132675E+0	6.345955E-2
0.073250	-2.426218E-2	1.528226E+0	6.410651E-2
0.073312	-4.434558E-2	2.013903E+0	6.216564E-2
0.073375	-6.442899E-2	2.141581E+0	6.216564E-2
0.073437	-7.447069E-2	1.831148E+0	6.216564E-2
0.073500	-9.204367E-2	1.357989E+0	6.281260E-2
0.073562	-1.121271E-1	1.045053E+0	6.087172E-2
0.073625	-1.271896E-1	8.572917E-1	6.087172E-2
0.073687	-1.472730E-1	7.271104E-1	6.087172E-2
0.073750	-1.673564E-1	6.294744E-1	6.087172E-2
0.073812	-1.799086E-1	5.568733E-1	6.216564E-2
0.073875	-1.924607E-1	5.118105E-1	6.151868E-2
0.073937	-2.050128E-1	4.717547E-1	6.216564E-2
0.074000	-2.225858E-1	4.241885E-1	6.216564E-2
0.074062	-2.326275E-1	3.816292E-1	6.216564E-2
0.074125	-2.476901E-1	3.616013E-1	6.345955E-2
0.074187	-2.627526E-1	3.415734E-1	6.475347E-2
0.074250	-2.652630E-1	3.140350E-1	6.410651E-2
0.074312	-2.727943E-1	2.814897E-1	6.345955E-2
0.074375	-2.828360E-1	2.739792E-1	6.216564E-2
0.074437	-2.928777E-1	2.664688E-1	6.281260E-2
0.074500	-2.978986E-1	2.389304E-1	6.216564E-2
0.074562	-3.079403E-1	2.189025E-1	6.216564E-2
0.074625	-3.104507E-1	1.888607E-1	6.022476E-2
0.074687	-3.179820E-1	1.563153E-1	6.087172E-2
0.074750	-3.255133E-1	1.062456E-1	6.151868E-2
0.074812	-3.330445E-1	6.618980E-2	6.087172E-2
0.074875	-3.355550E-1	3.114098E-2	6.087172E-2
0.074937	-3.355550E-1	3.602626E-3	6.151868E-2
0.075000	-3.305341E-1	-3.645317E-2	6.216564E-2
0.075062	-3.380654E-1	-8.902640E-2	6.216564E-2
0.075125	-3.330445E-1	-1.240752E-1	6.281260E-2
0.075187	-3.330445E-1	-1.390961E-1	6.410651E-2
0.075250	-3.230028E-1	-1.816554E-1	6.410651E-2
0.075312	-3.129611E-1	-2.242147E-1	6.345955E-2
0.075375	-3.054299E-1	-2.617670E-1	6.345955E-2
0.075437	-2.953881E-1	-2.817949E-1	6.281260E-2
0.075500	-2.853464E-1	-3.118368E-1	6.216564E-2
0.075562	-2.677735E-1	-3.619065E-1	6.281260E-2
0.075625	-2.527109E-1	-3.844379E-1	6.216564E-2
0.075687	-2.401588E-1	-4.094728E-1	6.151868E-2
0.075750	-2.250962E-1	-4.345076E-1	6.087172E-2
0.075812	-2.175650E-1	-4.795704E-1	6.087172E-2
0.075875	-1.974815E-1	-5.096122E-1	6.087172E-2
0.075937	-1.773981E-1	-5.271366E-1	6.281260E-2
0.076000	-1.598252E-1	-5.496680E-1	6.216564E-2
0.076062	-1.497835E-1	-5.922273E-1	6.216564E-2
0.076125	-1.297001E-1	-6.322831E-1	6.216564E-2
0.076187	-1.146375E-1	-6.623250E-1	6.410651E-2
0.076250	-9.455410E-2	-6.973738E-1	6.410651E-2
0.076312	-6.693941E-2	-7.499470E-1	6.410651E-2
0.076375	-4.183516E-2	-8.150377E-1	6.345955E-2
0.076437	-2.175175E-2	-9.226876E-1	6.475347E-2
0.076500	-1.668347E-3	-1.120463E+0	6.345955E-2
0.076562	1.841506E-2	-1.485972E+0	6.216564E-2
0.076625	4.854017E-2	-2.006698E+0	6.151868E-2
0.076687	6.611315E-2	-2.166921E+0	6.281260E-2
0.076750	8.870698E-2	-1.874013E+0	6.087172E-2
0.076812	1.062800E-1	-1.395847E+0	6.087172E-2
0.076875	1.087904E-1	-1.080407E+0	5.957781E-2
0.076937	1.313842E-1	-8.626039E-1	6.087172E-2
0.077000	1.489572E-1	-7.224086E-1	6.281260E-2
0.077062	1.640197E-1	-6.272761E-1	6.281260E-2
0.077125	1.790823E-1	-5.671924E-1	6.216564E-2
0.077187	1.866136E-1	-5.071087E-1	6.216564E-2
0.077250	2.016761E-1	-4.595425E-1	6.281260E-2
0.077312	2.092074E-1	-4.219902E-1	6.475347E-2
0.077375	2.217595E-1	-4.019623E-1	6.345955E-2
0.077437	2.443534E-1	-3.719204E-1	6.345955E-2
0.077500	2.594159E-1	-3.443821E-1	6.410651E-2
0.077562	2.669472E-1	-3.268577E-1	6.216564E-2
0.077625	2.744785E-1	-3.168437E-1	6.281260E-2
0.077687	2.920515E-1	-2.993193E-1	6.281260E-2
0.077750	3.046036E-1	-2.742844E-1	6.216564E-2
0.077812	3.096244E-1	-2.517531E-1	6.216564E-2
0.077875	3.171557E-1	-2.492496E-1	5.957781E-2
0.077937	3.246870E-1	-2.192077E-1	6.022476E-2
0.078000	3.297078E-1	-1.691380E-1	6.087172E-2
0.078062	3.297078E-1	-1.115578E-1	5.957781E-2
0.078125	3.372391E-1	-8.151594E-2	6.216564E-2
0.078187	3.372391E-1	-5.147409E-2	6.216564E-2
0.078250	3.347287E-1	-1.404348E-3	6.216564E-2
0.078312	3.422600E-1	4.365842E-2	6.345955E-2
0.078375	3.347287E-1	6.618980E-2	6.345955E-2
0.078437	3.322183E-1	8.872119E-2	6.281260E-2
0.078500	3.297078E-1	1.262735E-1	6.410651E-2
0.078562	3.297078E-1	1.713363E-1	6.410651E-2
0.078625	3.246870E-1	1.963711E-1	6.410651E-2
0.078687	3.146453E-1	2.163990E-1	6.216564E-2
0.078750	3.046036E-1	2.514479E-1	6.216564E-2
0.078812	3.020932E-1	2.990141E-1	6.216564E-2
0.078875	2.920515E-1	3.340629E-1	6.216564E-2
0.078937	2.769889E-1	3.515873E-1	6.087172E-2
0.079000	2.644368E-1	3.891396E-1	6.022476E-2
0.079062	2.443534E-1	4.342024E-1	6.087172E-2
0.079125	2.318012E-1	4.692512E-1	6.151868E-2
0.079187	2.092074E-1	4.817687E-1	6.281260E-2
0.079250	1.941449E-1	5.168175E-1	6.216564E-2
0.079312	1.815927E-1	4.967896E-1	6.281260E-2
0.079375	1.514676E-1	6.194605E-1	6.216564E-2
0.079437	1.288738E-1	6.419918E-1	6.151868E-2
0.079500	1.113008E-1	6.520058E-1	6.345955E-2
0.079562	8.870698E-2	6.870546E-1	6.410651E-2
0.079625	7.113400E-2	7.195999E-1	6.345955E-2
0.079687	5.105059E-2	7.546488E-1	6.345955E-2
0.079750	2.845676E-2	8.197394E-1	6.216564E-2
0.079812	8.373356E-3	9.599347E-1	6.216564E-2
0.079875	-4.178772E-3	1.217794E+0	6.281260E-2
0.079937	-2.677260E-2	1.713484E+0	6.216564E-2
0.080000	-4.685601E-2	2.166616E+0	6.087172E-2
0.080062	-6.693941E-2	2.151595E+0	6.022476E-2
0.080125	-8.451239E-2	1.713484E+0	6.087172E-2
0.080187	-1.096167E-1	1.262857E+0	6.022476E-2
0.080250	-1.297001E-1	9.874731E-1	6.022476E-2
0.080312	-1.422522E-1	8.222429E-1	6.281260E-2
0.080375	-1.598252E-1	7.095860E-1	6.281260E-2
0.080437	-1.799086E-1	6.194605E-1	6.216564E-2
0.080500	-1.924607E-1	5.418524E-1	6.151868E-2
0.080562	-2.075233E-1	4.917826E-1	6.410651E-2
0.080625	-2.175650E-1	4.592373E-1	6.410651E-2
0.080687	-2.250962E-1	4.191815E-1	6.345955E-2
0.080750	-2.426692E-1	3.816292E-1	6.345955E-2
0.080812	-2.527109E-1	3.490839E-1	6.410651E-2
0.080875	-2.602422E-1	3.340629E-1	6.281260E-2
0.080937	-2.727943E-1	3.165385E-1	6.216564E-2
0.081000	-2.778152E-1	2.839932E-1	6.216564E-2
0.081062	-2.903673E-1	2.764827E-1	6.151868E-2
0.081125	-2.978986E-1	2.714757E-1	6.087172E-2
0.081187	-3.079403E-1	2.414339E-1	6.022476E-2
0.081250	-3.204924E-1	1.963711E-1	6.087172E-2
0.081312	-3.255133E-1	1.588188E-1	6.022476E-2
0.081375	-3.330445E-1	1.362874E-1	6.216564E-2
0.081437	-3.330445E-1	9.623165E-2	6.216564E-2
0.081500	-3.455967E-1	4.616191E-2	6.216564E-2
0.081562	-3.455967E-1	-1.404348E-3	6.216564E-2
0.081625	-3.430862E-1	-2.894271E-2	6.281260E-2
0.081687	-3.430862E-1	-5.648106E-2	6.345955E-2
0.081750	-3.430862E-1	-9.904035E-2	6.475347E-2
0.081812	-3.355550E-1	-1.415996E-1	6.410651E-2
0.081875	-3.255133E-1	-1.691380E-1	6.475347E-2
0.081937	-3.204924E-1	-1.966763E-1	6.281260E-2
0.082000	-3.129611E-1	-2.417391E-1	6.151868E-2
0.082062	-2.978986E-1	-2.817949E-1	6.216564E-2
0.082125	-2.878569E-1	-2.993193E-1	6.151868E-2
0.082187	-2.753047E-1	-3.243542E-1	6.087172E-2
0.082250	-2.627526E-1	-3.594030E-1	6.087172E-2
0.082312	-2.577318E-1	-3.994588E-1	6.022476E-2
0.082375	-2.426692E-1	-4.194867E-1	6.087172E-2
0.082437	-2.225858E-1	-4.420181E-1	6.087172E-2
0.082500	-2.100337E-1	-4.770669E-1	6.216564E-2
0.082562	-1.924607E-1	-5.146192E-1	6.216564E-2
0.082625	-1.799086E-1	-5.446611E-1	6.216564E-2
0.082687	-1.598252E-1	-5.696959E-1	6.216564E-2
0.082750	-1.422522E-1	-6.047447E-1	6.410651E-2
0.082812	-1.271896E-1	-6.473040E-1	6.345955E-2
0.082875	-9.706452E-2	-6.798494E-1	6.410651E-2
0.082937	-8.200197E-2	-7.199052E-1	6.410651E-2
0.083000	-5.438729E-2	-7.674714E-1	6.216564E-2
0.083062	-3.430388E-2	-8.475830E-1	6.216564E-2
0.083125	-9.199624E-3	-9.702539E-1	6.216564E-2
0.083187	1.339421E-2	-1.185554E+0	6.216564E-2
0.083250	3.096719E-2	-1.581105E+0	6.216564E-2
0.083312	5.105059E-2	-2.056767E+0	6.087172E-2
0.083375	7.113400E-2	-2.106837E+0	6.087172E-2
0.083437	8.619655E-2	-1.741328E+0	6.151868E-2
0.083500	1.037695E-1	-1.285693E+0	6.087172E-2
0.083562	1.213425E-1	-1.000296E+0	6.216564E-2
0.083625	1.364051E-1	-8.275551E-1	6.151868E-2
0.083687	1.464468E-1	-6.973738E-1	6.281260E-2
0.083750	1.615093E-1	-6.072482E-1	6.281260E-2
0.083812	1.740615E-1	-5.446611E-1	6.475347E-2
0.083875	1.866136E-1	-4.970948E-1	6.410651E-2
0.083937	2.066970E-1	-4.470251E-1	6.410651E-2
0.084000	2.167387E-1	-4.044658E-1	6.410651E-2
0.084062	2.292908E-1	-3.869414E-1	6.216564E-2
0.084125	2.368221E-1	-3.644100E-1	6.216564E-2
0.084187	2.493742E-1	-3.343681E-1	6.216564E-2
0.084250	2.694576E-1	-3.043263E-1	6.281260E-2
0.084312	2.769889E-1	-2.868019E-1	6.216564E-2
0.084375	2.845202E-1	-2.792914E-1	6.022476E-2
0.084437	2.920515E-1	-2.592635E-1	6.087172E-2
0.084500	2.970723E-1	-2.342287E-1	6.022476E-2
0.084562	3.071140E-1	-2.192077E-1	6.151868E-2
0.084625	3.121349E-1	-2.091938E-1	6.216564E-2
0.084687	3.246870E-1	-1.641310E-1	6.216564E-2
0.084750	3.196661E-1	-1.115578E-1	6.216564E-2
0.084812	3.246870E-1	-8.401942E-2	6.216564E-2
0.084875	3.246870E-1	-5.648106E-2	6.216564E-2
0.084937	3.271974E-1	-1.392178E-2	6.410651E-2
0.085000	3.297078E-1	3.614796E-2	6.345955E-2
0.085062	3.347287E-1	6.618980E-2	6.410651E-2
0.085125	3.271974E-1	8.621770E-2	6.475347E-2
0.085187	3.246870E-1	1.212665E-1	6.216564E-2
0.085250	3.196661E-1	1.688328E-1	6.281260E-2
0.085312	3.196661E-1	2.038816E-1	6.281260E-2
0.085375	3.096244E-1	2.339234E-1	6.216564E-2
0.085437	2.995827E-1	2.589583E-1	6.022476E-2
0.085500	2.945619E-1	3.065246E-1	6.087172E-2
0.085562	2.744785E-1	3.465804E-1	6.087172E-2
0.085625	2.594159E-1	3.741187E-1	6.087172E-2
0.085687	2.468638E-1	3.941466E-1	6.087172E-2
0.085750	2.343117E-1	4.367059E-1	6.216564E-2
0.085812	2.117178E-1	4.717547E-1	6.281260E-2
0.085875	1.916344E-1	4.867756E-1	6.216564E-2
0.085937	1.765719E-1	5.093070E-1	6.345955E-2
0.086000	1.640197E-1	7.746767E-1	6.410651E-2
0.086062	1.414259E-1	6.720337E-1	6.281260E-2
0.086125	1.238529E-1	6.319779E-1	6.410651E-2
0.086187	9.623825E-2	6.369849E-1	6.345955E-2
0.086250	8.368613E-2	6.795442E-1	6.216564E-2
0.086312	6.360272E-2	7.321174E-1	6.281260E-2
0.086375	5.105059E-2	7.846906E-1	6.216564E-2
0.086437	2.343591E-2	8.698092E-1	6.216564E-2
0.086500	3.352505E-3	1.042550E+0	6.151868E-2
0.086562	-1.422048E-2	1.375514E+0	6.022476E-2
0.086625	-3.932473E-2	1.913763E+0	6.151868E-2
0.086687	-6.191856E-2	2.189147E+0	6.022476E-2
0.086750	-8.200197E-2	2.001385E+0	6.216564E-2
