"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Lower middle income","LMC","GDP per capita (current US$)","NY.GDP.PCAP.CD","97.9811856998472","102.156308673541","102.717257432655","111.57167918345","123.235528820994","129.313158656656","113.99219696796","118.847825946836","124.440086164389","135.728454651883","146.208524389063","148.254102600228","154.030504645554","179.400238771121","224.70719203664","243.348683682526","257.557643487071","287.906431493996","315.681888735812","349.960986966425","424.988165132989","438.650328927348","430.438729299162","410.41975109811","398.460797977884","409.292973093945","415.293110892284","447.259321879561","458.434055624691","454.740953913763","477.179259561785","448.799953506424","460.107465391395","451.379705197293","480.491163903916","528.774016130177","569.393308415004","577.091608419778","511.683940087862","545.95108141632","567.471131061056","564.119414449467","595.009121675626","669.786865991144","752.838852310215","852.124487751523","994.592788686004","1205.20529136724","1320.10598207048","1337.1059498553","1668.33665410865","1836.78789676036","1881.92289417861","1926.06528693498","2007.67569783384","",
"Low & middle income","LMY","GDP per capita (current US$)","NY.GDP.PCAP.CD","112.530584199322","106.5823373139","109.063780023543","118.563258508349","127.596242653885","137.868372810614","139.280623545134","141.827074811746","145.921560968622","158.769938289646","170.565441887531","179.418532295268","196.779366055293","240.162500078646","296.531031653974","330.691327025501","351.389285920071","387.025598928384","413.868116133238","481.942928281356","552.431289421127","582.678836659333","564.227653029635","533.930181716946","544.895356712935","561.410128992322","569.865649973092","580.017843935001","611.618667298117","655.90827489528","722.780197150074","707.200994067799","731.784227462204","781.438230544718","853.262896033761","952.981898603486","1035.163129654","1075.72980118485","1045.68688673441","1018.56350650221","1089.25239904307","1076.37170535472","1116.47925846738","1234.69336448217","1422.33441565552","1654.93629960622","1925.81009722699","2341.74654849931","2740.93575880993","2713.93031711214","3263.28967194861","3779.32347295935","3942.10414342553","4136.13777527695","4264.30753643759","",
"Lesotho","LSO","GDP per capita (current US$)","NY.GDP.PCAP.CD","40.6140721693278","41.2111542635693","47.4642115598459","52.3620839488921","56.7345636854124","58.8040113773803","59.5741529401846","61.0324651830375","62.0109934860995","65.2290703389933","66.5917085440357","72.5964504921363","75.2508710969761","110.362399122764","134.386067372773","130.155613451267","125.345693954665","159.911905096549","214.766470392991","227.702773952553","330.090550868118","323.85319408309","237.94570809696","252.658024013971","210.665491995129","168.734547922856","194.361992686788","242.95551894371","278.220545699956","287.555141899453","340.889869127033","373.961073126081","433.970334489045","426.115111608756","437.675056137985","489.837365679307","458.602924590468","477.222297768367","449.827448621564","435.706175556827","415.500118698001","377.453588710214","348.319866857999","510.416297902947","645.495959217188","710.517816819295","736.391194357222","816.849585698468","826.831540196137","859.857017341897","1087.95019540005","1241.22899662377","1158.7943941543","1031.02133578679","989.960456093941","",
"Lithuania","LTU","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6706.83468663579","7863.52782712251","9240.29705866855","12298.2055450746","14961.7239743846","11837.1166773601","11976.9011427973","14360.4247889815","14333.247422089","15689.0022647594","16444.8381135396","",
"Luxembourg","LUX","GDP per capita (current US$)","NY.GDP.PCAP.CD","2242.0158166161","2222.36636636277","2311.79884893619","2441.03855530008","2755.63311653279","2780.09271886584","2900.43321843978","2909.66062936858","3175.36736882691","3658.90068296888","4478.8035365764","4621.74800634808","5717.45491759561","7760.37456528598","9343.5268869444","9066.94346634547","9889.64799900812","10927.0169670694","13582.24972476","15843.4731257991","17226.0475704774","14418.7280860634","13120.2506589383","12894.1869528932","12636.5857014227","13006.652471432","18912.702163059","23386.8226720772","26279.4022937889","27736.8385960271","34872.0968660857","37249.9011738562","41234.1845124418","41750.8423039842","45779.8957134634","53177.3909691864","52219.1770157488","46394.8187407173","47893.0697154635","51728.2982426894","48826.5457882192","47558.3722118289","52190.0655646188","64422.2789895382","74674.1331656762","79595.5340773847","88400.2032742286","102523.39494122","112477.061131841","100735.351853257","102863.095724628","113731.651545496","106022.799072463","110664.840296737","","",
"Latvia","LVA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2366.54317184054","2436.02780062701","2847.94639406504","3148.33491744107","3503.54152919958","4169.73227909797","4466.04526877907","4987.18881803869","5631.26191489751","6746.06384686916","7634.19353901268","9746.23508980645","14064.199072966","16383.0170828195","12212.4956320296","11379.2356381201","13749.2233389893","14031.7958668304","15357.2692718427","16037.7821039125","",
"Macao SAR, China","MAC","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","3915.57106860266","3741.93219343058","4169.22880374246","4125.53024573213","4450.06328199805","5537.60057889101","6212.56243490972","7113.46509708359","8312.17567007503","9377.79815158369","12125.9872811175","13713.3919110155","14979.0726324857","16465.1124801368","16357.4003046856","16199.152204327","14771.5567559741","13907.5915857383","14127.5666726526","14869.7784192751","15777.5180614907","17584.6993458568","22369.8086554368","25189.779366612","30368.6871892707","36620.4446185667","40867.5052311463","40876.6006118083","53045.8790094043","67012.8938106098","77079.1733014794","90332.3242006454","96037.7020251218","",
"St. Martin (French part)","MAF","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP per capita (current US$)","NY.GDP.PCAP.CD","164.801113799367","158.893298968696","181.100922234737","196.385092088606","201.055073146891","206.185315134098","196.023866990455","202.521847089775","212.365464689673","231.667208444695","245.483483580923","264.578432473648","301.77921577849","363.606263166044","437.674004535043","501.117661081851","522.363950098123","588.074521839796","687.529209025062","806.421312437905","1042.35738487066","825.480648722487","804.739978236911","718.997637416337","636.277387985787","627.530889301999","804.471178099413","869.540141394262","1016.67233202524","1023.17860110659","1145.92257366177","1209.89696448283","1227.79177373469","1134.99662998605","1262.73343878357","1356.32678413341","1487.68284256551","1321.2878602236","1400.84087655994","1373.90600054195","1265.39503823459","1275.45923487542","1352.31706907444","1650.28263814971","1867.32994010793","1931.7592492551","2107.89601747135","2389.69488581553","2791.99390998136","2822.07283908833","2782.6717971832","3001.17781615441","2860.92608622384","3056.11845293873","3103.19148832977","",
"Monaco","MCO","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","12479.7252607401","13812.1359060263","16732.9258788308","21421.9646120756","22707.4560380278","28249.7914457976","28813.1308308869","31432.8694404664","38355.2762166492","45845.1098277337","51526.6206408108","44364.6613479079","41377.8664366944","38883.613816459","36379.1455513374","37552.055643001","52162.2689423643","63049.6621501098","68427.206617505","68574.2452564678","84289.5595438943","83727.0488033757","91651.0499568933","85421.7258336278","89415.8281214554","101963.222110443","101315.707697008","90909.1028670077","93110.9810218226","91398.311296276","82537.4464694446","82542.3644408713","89009.2202332333","108889.217254337","123289.494120823","126599.403276628","135629.605720617","170472.284881312","193648.132212747","152877.365748281","145221.191568424","163351.646685562","","","","",
"Moldova","MDA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","972.093095245982","835.466282427877","625.807719014038","640.85730402715","461.206811888846","476.99268001812","462.17201717928","528.177776069602","448.841362219815","321.02679648144","354.001278975189","407.730243187074","458.677816836312","548.289686690501","720.940932072135","831.203636944651","950.648204362748","1230.43468472032","1695.97281114375","1525.52611882763","1631.53583179532","1970.57137253336","2046.53678665109","2243.979662444","2233.77149076315","",
"Madagascar","MDG","GDP per capita (current US$)","NY.GDP.PCAP.CD","131.993087788573","133.846223500905","138.115436666621","138.400253666281","142.653329587716","144.484629921989","152.121570865974","157.508959768367","165.52520966032","165.049394086619","169.070662927597","177.432717999588","192.968465867078","231.120243180241","260.521411514181","301.362521720715","279.736453811093","293.706563738382","322.866943603988","407.097200231829","462.142857961216","400.163701132435","382.422239880228","371.110410184034","302.592339398898","286.32976227008","317.436873902629","242.877509172611","224.541473799572","222.930553219972","266.892255571924","222.985579204589","246.614824038947","266.599056341443","228.304988285423","234.892770957918","287.771396667079","247.450462176811","252.781788403203","243.566786035185","246.282640965268","278.987449930548","262.741819751427","317.42203169157","245.670452935291","275.515822511571","292.990897617102","379.067258717526","472.379091579296","417.178302084866","414.142787218657","456.329307134312","444.958500506732","462.974006129292","449.400835948383","",
"Maldives","MDV","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","268.27798586662","273.334332029019","282.206296875589","328.097375631418","598.825061790679","670.821729125485","722.946449270176","695.70410805344","803.54987971286","875.237924342256","963.751093228315","1064.35870137025","1206.73475262745","1330.5427502591","1433.49747279647","1570.38987275264","1734.45448785534","1917.34015316478","1998.19601623826","2139.69444091318","2226.72172907378","3099.48254411735","3139.31955798001","3537.00843578176","4008.5757873173","3671.88197445739","4754.51408972622","5533.80644402678","6596.89122001014","6630.68255419746","7013.35428382646","7266.8889063359","7350.39418191503","7704.53021643506","8483.8058786552","",
"Middle East & North Africa (all income levels)","MEA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","243.598843238402","264.077737282447","286.031114746547","325.605763086483","385.120357106404","504.230804719265","896.270333686501","953.155854151061","1151.94311063345","1292.21197854304","1338.40161969231","1705.43059428684","2145.04711400919","2150.33205144819","2065.09528048644","2011.22357857406","1975.15821744463","1939.25943188601","1917.16432613616","1731.0837820427","1665.95368503568","1673.36186245872","2115.45378673275","2064.21488379465","2209.13239298317","2175.40032411714","2212.92882407098","2451.01396272196","2707.77286822794","2755.6767830342","2628.56382275451","2757.3792570022","3022.90744288022","2966.05153505387","2896.73543001784","3188.39483175859","3638.60428365197","4290.55272156122","4966.79234844083","5737.15947843985","7010.881125813","6127.99718805187","6982.11221246342","8289.8027796419","8716.46695419283","8694.96684393887","8363.59280364655","",
"Mexico","MEX","GDP per capita (current US$)","NY.GDP.PCAP.CD","342.016187342239","359.290994509706","374.445430155351","403.824180413223","463.896331375075","489.202771811987","528.944277106048","559.911919920292","600.561804197751","644.857950082262","683.102206184862","729.732129272449","814.311779701174","964.87535318316","1218.07310850021","1445.71241045779","1421.65110800311","1271.8171180305","1552.69213518325","1987.6383240985","2803.3188414344","3524.74158480078","2394.56442167386","2008.09565081832","2319.45795959172","2385.7577824395","1639.74040986935","1740.86901348881","2227.405172532","2657.6004279976","3068.70242424198","3600.04518532238","4080.45217517644","5544.93246221482","5690.67471313059","3640.83341887282","4131.80570593217","4907.33315168627","5038.62977470959","5722.12213857305","6649.71653421574","6952.28903930479","7023.78727594692","6673.16697380407","7115.12176872717","7893.96823375653","8680.60388032615","9222.88399705249","9578.5705667593","7661.20841278261","8861.49369730697","9730.27775274329","9721.06264403029","10200.8058321324","10230.1825028491","",
"Marshall Islands","MHL","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","972.566232951873","1047.51904961901","1196.41782490328","1234.55574698499","1144.64965826681","1392.65726438325","1494.32950555186","1604.2484624288","1589.02494925021","1659.11205073996","1701.84195870547","1844.05248876109","1987.15336050507","2136.76176918362","2356.52685221482","2156.89631690566","2056.00149594754","2093.56473156851","2073.48669519932","2126.83287154387","2206.6561156159","2391.34740333583","2434.76130579871","2517.69338901563","2645.98140535557","2757.58448540707","2877.8905171091","2925.74060243963","2907.36224460542","3126.51636530098","3291.84256104756","3500.72536695593","3616.76580911605","","",
"Middle income","MIC","GDP per capita (current US$)","NY.GDP.PCAP.CD","115.131581312192","108.897734837736","111.144736484373","119.873892817544","131.300463053979","141.286154293788","142.294261591127","145.481689979471","149.763410844555","162.945965144365","175.576102713915","184.445715633207","202.695526288301","247.788813217118","306.836795146722","342.220632008386","364.783496287545","401.562120730332","428.670321736754","500.763251989076","575.977384277946","609.538414747895","589.248242575313","558.306303729539","571.989720399796","589.836772679084","597.763109085906","608.770576808774","642.112048175768","690.938351847435","763.18524001492","746.88261988442","776.843784635359","832.422918863105","912.729462718136","1020.15314516894","1108.99066252534","1153.94540049586","1122.59564164479","1094.55251567801","1170.20665900778","1159.98522987516","1204.33962777974","1334.24476197065","1539.80011771721","1794.49271210772","2092.86205309285","2549.4674703979","2987.63293715541","2960.34752576829","3571.61418524193","4145.47659396296","4328.68169530315","4548.10524666433","4694.24940435079","",
"Macedonia, FYR","MKD","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2240.14033569736","2360.99776709349","1171.76522355647","1297.85933683062","1728.51997004349","2277.59166168379","2258.15915513193","1896.72820129284","1799.70144903283","1837.23015884483","1875.12715065552","1835.01362182296","1980.75313407502","2431.8386415149","2787.77305634901","3063.59646206402","3351.3048790142","4063.74442533559","4821.54249445304","4566.34392080648","4561.17836379433","5079.9592076843","4709.51654476114","5195.27882224819","5455.59126698643","",
"Mali","MLI","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","48.2798665278133","59.4675393424414","57.9918157309117","60.4756622305721","71.15468028324","79.1574664210655","90.1001285092042","84.5976204455106","128.151071299966","142.375939212277","156.399480367977","178.979316727109","229.333568551525","252.088377216529","206.480025284703","179.699252744062","171.624684091487","170.469486381803","167.735353778529","210.914418985714","239.254645484297","237.826368812606","241.24123183304","285.445777912109","279.367845500759","320.83416012765","293.268560649561","187.849179051419","255.808685720616","264.526262384351","243.428949586134","248.623512751123","239.40945370313","219.290173349525","231.163619733404","285.150508590795","360.864246979796","390.72018357832","411.859281175617","460.005311427848","519.316567312309","614.317639227859","610.054164265518","621.22302302877","680.827890210838","641.793718524593","669.695339664935","706.687197395131","",
"Malta","MLT","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","828.444834337079","874.061146109093","975.720862993772","1143.66667608705","1245.31842083175","1560.10509658262","1726.55913452495","2037.86476660159","2558.73543428134","3195.51239568261","3948.26716486393","3898.36999672329","3787.91751420461","3526.91536128748","3332.82102436915","3322.30815939598","4194.53362238002","5083.80108177028","5814.44984160101","6040.83946725816","7192.394285355","7688.02750707283","8365.01309952099","7428.47560128869","8149.41632429728","9717.50193818825","9852.31001075917","9683.14540797466","10091.2797969916","10301.4232851886","10377.0373182486","9967.79040659294","10849.7502791421","12844.5879877177","14064.2295970135","14834.4323706421","15705.3402150582","18356.968284457","20895.7805043413","19636.0062766561","19694.0831567142","22347.708423805","21176.3099827802","22776.1946886632","","",
"Myanmar","MMR","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1421.49735080062","1106.98382417789","1203.84466293825","",
"Middle East & North Africa (developing only)","MNA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1179.82298137772","1180.63908728147","1317.52332188899","1484.728774779","1500.55038643206","1498.67980358804","1550.66000919676","1582.82152461158","1598.89896751502","1520.86231667979","1670.02079712921","1881.10200460629","2169.96009589243","2531.05576705782","3045.2228547491","3690.57849910189","3506.34892696536","3957.95923925742","4604.19513974677","4809.79456787063","4623.17147717142","4261.26800005788","",
"Montenegro","MNE","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1627.04289333871","1909.63543490229","2106.33901312913","2789.08158153876","3380.19953469677","3674.52652951463","4383.59509708201","5957.1456931201","7325.70347405184","6698.07943862396","6636.87502851915","7249.87662357924","6519.1869711592","7110.76293244448","7370.857004661","",
"Mongolia","MNG","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","1332.63748796495","1435.7670965977","1495.01656871698","1121.66596208514","1137.68798601373","1465.44691936981","1485.53816494496","1533.44357159857","1670.69443056208","1172.4430658221","1072.63486794645","587.300352149611","339.519400734114","405.971988309893","631.915160959447","580.910075800383","505.603138700067","477.350130045148","445.006389869769","474.212956571061","524.02476600758","571.538390605566","646.119168113725","797.905152144555","998.822299377403","1334.40571157412","1633.38433505498","2138.37674048135","1717.07313677613","2650.34688488399","3772.9315473841","4377.23887010435","4387.70705610132","4129.37354836224","",
"Northern Mariana Islands","MNP","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","295.42123522067","288.845224673436","288.930967121379","253.607639671054","260.077454583005","340.245876455421","398.580888010535","179.103016855938","159.505330764256","175.551060346028","187.863817954033","200.363318349254","138.616111981871","137.22708424701","140.777341024507","141.191298250606","197.536006860127","225.807438538162","249.718780190966","255.218976798057","235.98140085137","216.846111322714","217.137566225597","234.146982041794","277.637143585263","311.384305367929","326.431315630684","407.677854720064","480.553426703675","453.255562369615","416.059336428601","527.528290882783","580.360471572475","584.013743067011","602.050953591233","",
"Mauritania","MRT","GDP per capita (current US$)","NY.GDP.PCAP.CD","107.914799735447","121.969429740303","122.252566943566","121.576581777327","157.611240458057","174.095912414347","176.479286127477","181.720519471086","194.442510970323","178.925646977654","182.214986753792","191.937118957342","217.593222378663","266.168053571817","321.340894289848","358.185560403827","383.44004990776","384.077391032739","375.811497391109","432.026856916603","462.191770474763","473.838703867074","461.866516621405","471.773847044285","422.972167477255","386.672294494539","442.195453243588","487.746358789655","499.61254773486","498.524244926892","503.838720970178","693.820337719371","684.2155898361","567.588970952496","580.538457105876","606.391311663545","600.137712747139","566.171410735663","538.958965453971","534.512005356278","477.112988098465","463.271418468273","459.125545879249","525.458774255693","598.210547904492","692.575965398663","937.982701714899","1008.55470523732","1180.54951407934","1045.79040849557","1207.82745747508","1390.92862169798","1282.78510128586","1306.00765221517","1274.97694896858","",
"Mauritius","MUS","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","779.904212163145","897.669287366744","1092.27216992885","1280.39074655489","1176.49932493875","1170.04796478811","1091.09469945076","1093.00908133859","1032.31023409563","1058.9059803191","1428.53733914815","1822.97560145529","2054.63992161434","2084.26236252977","2506.18493271298","2669.32628158849","2973.20538801772","2973.79360894844","3197.33695600519","3599.55175081755","3899.44243320673","3646.63784190973","3593.24156856113","3651.23107830889","3861.03854240777","3792.18757627331","3957.51290492561","4623.35178351509","5229.87356724377","5116.03964225907","5455.06563037963","6285.7890498112","7749.31843837522","7082.29570014421","7772.10005652754","8984.62976859867","9110.80539877443","9476.84182862565","10005.6157486292","",
"Malawi","MWI","GDP per capita (current US$)","NY.GDP.PCAP.CD","45.0339774730657","47.1834136468098","48.3875959661706","49.280486218779","49.1343233959036","56.5356678737886","62.6243249040118","63.3064191203719","56.092186007444","59.2714269735376","63.1052534055572","77.2707317528243","83.5638297781916","88.9162654134213","106.711546571616","115.854560568681","122.883415954359","143.265127600577","163.415796576458","176.776597139349","200.814031645055","195.60924201051","182.012977753109","183.682506933127","175.266064148544","157.00906162461","155.395890881929","145.90537059752","160.066476499093","175.265758936996","199.892080912065","229.434649473081","185.84577057227","213.520835444732","121.514401321822","142.266198542787","227.949656236923","259.564298852932","165.719340711292","163.189802198731","155.764358225033","149.367243169531","226.076830747308","200.542697083671","211.573816811587","216.114618620664","237.698259172001","270.241146017747","307.577897587976","351.079756625598","365.516569542613","369.604347189614","270.087531288291","239.869731390314","255.04456957319","",
"Malaysia","MYS","GDP per capita (current US$)","NY.GDP.PCAP.CD","299.108926085298","287.414698362264","292.033621485132","300.96683664584","312.222825238972","333.116326249101","344.64930112979","347.693707061618","353.43612481443","380.698394868753","392.044072951159","403.711608454336","468.090795360428","694.157176455477","839.923699330625","803.324754695512","932.848945546092","1084.05116248988","1262.78825115725","1599.67064940018","1802.62509870864","1795.68909750823","1876.2336492078","2055.51100118215","2254.28927153852","2015.45032855321","1741.06205510235","1926.64385932409","2050.44857802364","2193.95863105407","2417.41659798449","2626.09752917725","3080.06290491558","3395.52592053913","3686.09445086039","4286.16895042312","4743.51882213872","4593.18932117183","3228.1579323046","3456.465963943","4004.54595517499","3878.7714093459","4132.67852501416","4431.2394550148","4924.58585200036","5564.18546932934","6194.70043428254","7240.73557996344","8486.54760539949","7312.00368379042","8802.91348994664","10125.8816562179","10507.7927789015","10628.0092999529","10933.4852719238","",
"North America","NAC","GDP per capita (current US$)","NY.GDP.PCAP.CD","2942.62886994413","2990.76628065986","3153.88605003842","3281.35123535155","3478.08586108048","3727.14016510279","4040.8790099139","4227.76186373872","4575.14811014625","4906.85250757158","5139.88179137048","5524.48398026618","6016.95673910812","6656.92267027681","7221.92951735982","7786.62949779109","8626.5888655454","9413.33953557657","10440.2552643582","11529.7630439909","12452.9595842451","13825.2621114408","14242.5964891328","15346.2706483885","16803.6773134709","17848.9233924367","18645.2030071182","19712.1596471618","21219.42535103","22689.8291231325","23689.4385753729","24123.9732701866","25013.4103743693","25813.9608023504","26981.4944751403","27961.9304170491","29184.5076613159","30598.9597449898","31759.9976406125","33392.3044949251","35232.9984630427","35930.8491772686","36777.868886872","38535.6966175216","40933.4748613302","43498.181200198","45834.9557269967","47702.4652807684","48213.007827818","46393.4649786254","48291.4597271455","50016.8270592835","51590.1465776446","52918.6473485165","54198.6800882674","",
"Namibia","NAM","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","2404.10074797789","2184.00316034598","2013.76150461951","2133.694745109","1763.05701282165","1405.78598355311","1520.56914031615","1852.50406485041","1922.41031529295","1871.79332097032","1981.25191623998","2054.85223374245","2278.08336431346","2063.7872522077","2264.6558051238","2383.30379869486","2313.48284610475","2333.59299815986","2114.20316365216","2056.16928972365","2059.40060669386","1836.75940991881","1716.88828169105","2489.87776329727","3298.90548066706","3582.24385995747","3884.64683374719","4195.86985291824","3999.62555770522","4123.5003321999","5139.05360880406","5540.32523445968","5681.5878866903","5511.05854412997","5588.97083593656","",
"New Caledonia","NCL","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","1763.47506683766","1756.21965306604","1865.66599868404","2165.90114607294","2529.89263977581","3203.71144556442","3446.95279391748","4031.01603874046","4220.19350048583","4865.65037488923","6163.38011948249","5957.54111677189","6158.94673921865","6152.78252887561","7561.19227612515","8443.10705181349","6817.83252877901","6208.78263416107","5540.23497276739","5249.0536002064","5534.631412905","7634.33440023159","9271.7354036501","12665.6632283397","13092.2647265506","14800.0286943521","15133.1622384558","16261.2969282208","16640.8023536798","16037.0252427091","18721.0564384262","18257.2150489301","16341.5873485558","15387.8695836451","14611.8328032133","12579.5951055864","","","","","","","","","","","","","","","",
"Niger","NER","GDP per capita (current US$)","NY.GDP.PCAP.CD","132.400236734128","139.048610596997","147.843707377812","158.322902004075","152.897426031687","171.712253357976","174.171503927364","160.605368910431","150.575795649582","143.028175965228","144.510856085952","150.022831851277","156.274189071484","193.634414963084","204.13554229692","202.801208723943","200.064613522229","235.830800324586","314.829678861756","363.757369578685","420.670439250575","354.156232816854","320.289309190073","278.558263447469","219.666140041444","210.66771567955","270.788539113985","308.704176212194","306.261230395068","284.122136687293","313.537623249167","284.983896497614","277.765451910779","183.977296740335","172.938601424187","200.899481227104","204.888280844893","183.478182224979","199.061221527477","186.499644896078","160.218348071509","167.091228465022","179.735269563161","218.047117769804","234.910423730306","252.504594978735","260.563770008326","295.393198719939","358.191405530453","344.375641110111","351.006218346786","378.200546574048","393.64342304494","418.492422047678","427.373240315359","",
"Nigeria","NGA","GDP per capita (current US$)","NY.GDP.PCAP.CD","92.811867439436","96.8115637239516","104.194016329258","107.329219277101","112.933730457793","116.93053023763","124.02107987069","99.1666755249422","96.9582950390189","120.931169162556","223.506804497966","159.811543519598","208.644536881305","251.517912407969","401.678582529331","437.012086706041","554.95279575096","534.44827942633","525.488257710168","659.877537535082","871.145817968016","806.507839586014","661.232376300454","444.649092091558","348.526325995853","344.141083749821","240.617396617304","272.507731472812","256.375841257804","260.047569976104","321.66837089409","279.275782314458","291.283484505327","153.075665487639","171.024798212773","263.288037874514","314.739902120504","314.29984936351","273.86979724431","299.356765948378","377.500269346768","350.260182193982","457.397047553578","510.296295281735","645.763871178843","804.005995170227","1014.73474161771","1131.14769462527","1376.85744878293","1091.96852722446","2314.96353665347","2514.14862151929","2739.85218903906","2979.83467885795","3203.29682449432","",
"Nicaragua","NIC","GDP per capita (current US$)","NY.GDP.PCAP.CD","128.035067494116","133.382996423355","142.738001275774","152.976713256808","173.376266924482","273.577519795283","285.681621960047","300.08037461039","307.012775549789","322.423109785073","324.661841524508","335.093095640783","344.567135205775","415.629879412885","561.019855292054","565.513932113626","636.893427023248","748.872193609136","694.165764187209","496.491362298433","659.802888754265","740.337271815625","714.446392664331","780.371536828919","861.393423861099","723.546533455339","760.038282121162","991.825811817293","662.953572989785","249.844462717885","243.56131938301","351.397839577545","413.919879905977","396.797408293321","854.549526889728","897.715616462236","916.519099456539","917.128648454183","951.873156782224","981.02029102245","1016.02155153669","1043.60075786956","1010.14688637314","1015.56259774193","1091.50515662464","1175.11436935687","1245.14209541059","1350.58722266164","1517.8036108171","1478.97138870841","1523.48146924241","1679.74820025356","1779.86708761318","1824.98807565763","1963.05488403363","",
"Netherlands","NLD","GDP per capita (current US$)","NY.GDP.PCAP.CD","1068.78458723735","1159.39235716074","1240.67789437294","1328.03664879968","1541.94736519029","1708.09635648862","1835.80142351034","1991.36068565042","2185.24865888658","2446.33545399539","2878.410077196","3322.44343416896","4036.21250809654","5256.69826686944","6333.8928866028","7213.54931347385","7793.9187778381","9014.39905200723","10993.5219234179","12585.7603919589","13562.5633789517","11328.9122754224","10888.5667911942","10502.7882426215","9811.28092647399","9761.10117158773","13554.6807440044","16431.7525067028","17449.4841504976","17108.4424595407","20936.8820089829","21370.9167433421","23506.6134552273","22737.9776315659","24236.5456589688","28771.6929059859","28498.6800043667","26250.3744383047","27450.7191898175","27822.8365805898","25958.1530822306","26554.063033556","28762.1945272485","35186.8709268694","39678.8163259552","41199.7255630695","44011.2826697796","50861.0664202826","56628.7511722595","51909.5849007047","50341.251919716","53537.2751512189","49128.0872747404","50792.5142584086","51590.048920215","",
"High income: nonOECD","NOC","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","1793.68252564615","2063.93334114252","2353.72239810758","2525.82061869102","3216.15161722129","4112.72120294839","4422.30460512349","4153.51908557923","4044.89337554481","3683.84310914978","3631.3916262314","3693.33073940963","3929.50929439575","4377.07374460383","4298.04452247375","4807.96275784364","5136.44919554988","5437.31117312675","5486.87106066728","5615.48026633224","5891.07255185962","6131.64557774244","6466.75300624851","5770.57906043142","5649.47836468016","6307.89095151502","6267.47113304364","5804.95853712802","6439.61129708148","7829.93047619593","9362.20548087747","10997.1433024827","13070.0681619419","15735.7813159864","13137.1223278022","15443.3828365572","17989.1334347937","19096.878272732","19531.1053959112","19040.2967812183","",
