9.124125470000000000e+08 1.600000000000000000e+01 7.930000000000000000e+02
9.124125640000000000e+08 1.300000000000000000e+01 5.940000000000000000e+02
9.124125820000000000e+08 1.000000000000000000e+01 4.450000000000000000e+02
9.124126030000000000e+08 7.000000000000000000e+00 3.340000000000000000e+02
9.124126210000000000e+08 6.000000000000000000e+00 2.510000000000000000e+02
9.124126390000000000e+08 5.000000000000000000e+00 1.880000000000000000e+02
9.124126560000000000e+08 4.000000000000000000e+00 1.420000000000000000e+02
9.124126780000000000e+08 3.000000000000000000e+00 1.070000000000000000e+02
9.124126950000000000e+08 2.000000000000000000e+00 8.000000000000000000e+01
9.124127120000000000e+08 2.000000000000000000e+00 6.100000000000000000e+01
9.124127320000000000e+08 1.000000000000000000e+00 4.600000000000000000e+01
9.124127510000000000e+08 1.000000000000000000e+00 3.400000000000000000e+01
9.124127680000000000e+08 1.000000000000000000e+00 2.600000000000000000e+01
9.124127850000000000e+08 1.000000000000000000e+00 2.000000000000000000e+01
9.124128050000000000e+08 1.000000000000000000e+00 1.500000000000000000e+01
9.124128240000000000e+08 1.000000000000000000e+00 1.200000000000000000e+01
9.124128410000000000e+08 1.000000000000000000e+00 9.000000000000000000e+00
9.124128570000000000e+08 1.000000000000000000e+00 7.000000000000000000e+00
9.124128760000000000e+08 1.000000000000000000e+00 5.000000000000000000e+00
9.124128950000000000e+08 1.000000000000000000e+00 5.000000000000000000e+00
9.124129120000000000e+08 1.000000000000000000e+00 3.000000000000000000e+00
9.124129280000000000e+08 1.000000000000000000e+00 3.000000000000000000e+00
9.124129470000000000e+08 9.920000000000000000e+02 3.000000000000000000e+00
9.124129650000000000e+08 1.001000000000000000e+03 1.980000000000000000e+02
