5.63	2.58765	0.138453	0.0770717
5.64	2.58537	0.164622	0.0772099
5.65	2.58282	0.190818	0.077343
5.66	2.58	0.21704	0.0774708
5.67	2.57693	0.243286	0.0775934
5.68	2.57359	0.269551	0.0777105
5.69	2.56998	0.295835	0.0778222
5.7	2.56611	0.322133	0.0779283
5.71	2.56198	0.348445	0.0780288
5.72	2.55758	0.374766	0.0781236
5.73	2.55292	0.401094	0.0782125
5.74	2.548	0.427428	0.0782957
5.75	2.54281	0.453763	0.0783729
5.76	2.53735	0.480098	0.0784441
5.77	2.53164	0.50643	0.0785093
5.78	2.52566	0.532756	0.0785683
5.79	2.51941	0.559073	0.0786212
5.8	2.5129	0.585379	0.0786678
5.81	2.50613	0.611672	0.078708
5.82	2.49909	0.637948	0.078742
5.83	2.4918	0.664204	0.0787695
5.84	2.48423	0.69044	0.0787906
5.85	2.47641	0.71665	0.0788051
5.86	2.46833	0.742833	0.0788131
5.87	2.45998	0.768987	0.0788145
5.88	2.45137	0.795108	0.0788093
5.89	2.4425	0.821194	0.0787974
5.9	2.43337	0.847242	0.0787788
5.91	2.42398	0.873249	0.0787535
5.92	2.41433	0.899214	0.0787214
5.93	2.40442	0.925132	0.0786825
5.94	2.39425	0.951002	0.0786368
5.95	2.38383	0.97682	0.0785843
5.96	2.37315	1.00258	0.078525
5.97	2.36221	1.02829	0.0784589
5.98	2.35101	1.05394	0.0783859
5.99	2.33956	1.07953	0.078306
6	2.32785	1.10505	0.0782193
6.01	2.3159	1.1305	0.0781257
6.02	2.30368	1.15589	0.0780253
6.03	2.29122	1.1812	0.0779181
6.04	2.2785	1.20644	0.0778041
6.05	2.26553	1.2316	0.0776833
6.06	2.25232	1.25667	0.0775556
6.07	2.23885	1.28167	0.0774213
6.08	2.22513	1.30658	0.0772802
6.09	2.21117	1.3314	0.0771325
6.1	2.19696	1.35612	0.076978
6.11	2.18251	1.38076	0.076817
6.12	2.16781	1.4053	0.0766494
6.13	2.15287	1.42973	0.0764753
6.14	2.13769	1.45407	0.0762948
6.15	2.12226	1.4783	0.0761078
6.16	2.1066	1.50243	0.0759144
6.17	2.0907	1.52644	0.0757148
6.18	2.07456	1.55035	0.0755089
6.19	2.05818	1.57414	0.0752969
6.2	2.04157	1.59781	0.0750787
6.21	2.02472	1.62136	0.0748546
6.22	2.00765	1.64479	0.0746245
6.23	1.99034	1.66809	0.0743885
6.24	1.9728	1.69126	0.0741468
6.25	1.95503	1.71431	0.0738994
6.26	1.93703	1.73722	0.0736464
6.27	1.91881	1.76	0.0733879
6.28	1.90037	1.78264	0.073124
6.29	1.8817	1.80514	0.0728548
6.3	1.86281	1.82749	0.0725804
6.31	1.8437	1.8497	0.0723009
6.32	1.82437	1.87176	0.0720163
6.33	1.80482	1.89367	0.071727
6.34	1.78506	1.91543	0.0714328
6.35	1.76508	1.93704	0.0711339
6.36	1.7449	1.95848	0.0708306
6.37	1.7245	1.97977	0.0705228
6.38	1.70389	2.00089	0.0702107
6.39	1.68308	2.02185	0.0698944
6.4	1.66206	2.04264	0.069574
6.41	1.64083	2.06326	0.0692497
6.42	1.61941	2.08371	0.0689216
6.43	1.59778	2.10398	0.0685899
6.44	1.57596	2.12408	0.0682545
6.45	1.55394	2.144	0.0679158
6.46	1.53172	2.16373	0.0675737
6.47	1.50931	2.18328	0.0672285
6.48	1.48671	2.20265	0.0668803
6.49	1.46392	2.22183	0.0665292
6.5	1.44094	2.24082	0.0661753
6.51	1.41778	2.25961	0.0658188
6.52	1.39443	2.27821	0.0654598
6.53	1.37091	2.29661	0.0650984
6.54	1.3472	2.31481	0.0647349
6.55	1.32332	2.33281	0.0643692
6.56	1.29926	2.35061	0.0640016
6.57	1.27503	2.3682	0.0636322
6.58	1.25062	2.38558	0.0632611
6.59	1.22605	2.40275	0.0628884
6.6	1.20131	2.41971	0.0625144
6.61	1.17641	2.43646	0.062139
6.62	1.15134	2.45299	0.0617625
6.63	1.12611	2.4693	0.061385
6.64	1.10073	2.48539	0.0610066
6.65	1.07518	2.50125	0.0606274
6.66	1.04949	2.51689	0.0602476
