date/time: .11/02/2014.11:45 a.m.
Run 1

time	(V)	V	(V)
0.057688	-2.828360E-1	-3.243542E-1	6.087172E-2
0.057750	-2.727943E-1	-3.594030E-1	6.022476E-2
0.057813	-2.577318E-1	-3.819344E-1	6.216564E-2
0.057875	-2.426692E-1	-3.994588E-1	6.281260E-2
0.057938	-2.326275E-1	-4.445216E-1	6.281260E-2
0.058000	-2.175650E-1	-4.895843E-1	6.216564E-2
0.058063	-1.999920E-1	-5.071087E-1	6.410651E-2
0.058125	-1.824190E-1	-5.296401E-1	6.345955E-2
0.058188	-1.598252E-1	-5.646890E-1	6.410651E-2
0.058250	-1.397418E-1	-6.097517E-1	6.475347E-2
0.058313	-1.196584E-1	-6.397936E-1	6.216564E-2
0.058375	-9.957495E-2	-6.648284E-1	6.281260E-2
0.058438	-7.949154E-2	-7.073877E-1	6.216564E-2
0.058500	-5.438729E-2	-7.674714E-1	6.151868E-2
0.058563	-3.179345E-2	-8.300586E-1	6.216564E-2
0.058625	-1.171005E-2	-9.301981E-1	6.022476E-2
0.058688	1.088378E-2	-1.160519E+0	6.022476E-2
0.058750	2.845676E-2	-1.593622E+0	6.087172E-2
0.058813	4.602974E-2	-2.071788E+0	6.087172E-2
0.058875	6.862357E-2	-2.129368E+0	6.281260E-2
0.058938	8.619655E-2	-1.743831E+0	6.281260E-2
0.059000	9.623825E-2	-1.305721E+0	6.151868E-2
0.059063	1.113008E-1	-1.022827E+0	6.216564E-2
0.059125	1.313842E-1	-8.300586E-1	6.281260E-2
0.059188	1.464468E-1	-6.998773E-1	6.345955E-2
0.059250	1.615093E-1	-6.172622E-1	6.410651E-2
0.059313	1.790823E-1	-5.546750E-1	6.475347E-2
0.059375	1.941449E-1	-4.970948E-1	6.410651E-2
0.059438	2.092074E-1	-4.470251E-1	6.216564E-2
0.059500	2.217595E-1	-4.194867E-1	6.216564E-2
0.059563	2.343117E-1	-3.919483E-1	6.216564E-2
0.059625	2.493742E-1	-3.518925E-1	6.281260E-2
0.059688	2.594159E-1	-3.218507E-1	6.151868E-2
0.059750	2.719681E-1	-3.118368E-1	6.087172E-2
0.059813	2.719681E-1	-2.993193E-1	6.022476E-2
0.059875	2.845202E-1	-2.767879E-1	6.022476E-2
0.059938	2.920515E-1	-2.417391E-1	6.087172E-2
0.060000	3.020932E-1	-2.342287E-1	6.151868E-2
0.060063	3.071140E-1	-2.342287E-1	6.281260E-2
0.060125	3.046036E-1	-2.041868E-1	6.216564E-2
0.060188	3.196661E-1	-1.616275E-1	6.216564E-2
0.060250	3.221766E-1	-1.265787E-1	6.345955E-2
0.060313	3.246870E-1	-9.403337E-2	6.345955E-2
0.060375	3.297078E-1	-5.397758E-2	6.410651E-2
0.060438	3.397495E-1	-1.404348E-3	6.410651E-2
0.060500	3.397495E-1	2.863750E-2	6.345955E-2
0.060563	3.372391E-1	4.866539E-2	6.216564E-2
0.060625	3.322183E-1	8.621770E-2	6.281260E-2
0.060688	3.372391E-1	1.287770E-1	6.281260E-2
0.060750	3.322183E-1	1.713363E-1	6.216564E-2
0.060813	3.221766E-1	1.938676E-1	6.022476E-2
0.060875	3.171557E-1	2.239095E-1	6.087172E-2
0.060938	3.046036E-1	2.714757E-1	6.087172E-2
0.061000	2.895410E-1	3.090281E-1	6.087172E-2
0.061063	2.769889E-1	3.290560E-1	6.087172E-2
0.061125	2.644368E-1	3.590978E-1	6.281260E-2
0.061188	2.543951E-1	4.016571E-1	6.216564E-2
0.061250	2.318012E-1	4.367059E-1	6.216564E-2
0.061313	2.167387E-1	4.517268E-1	6.216564E-2
0.061375	1.991657E-1	4.692512E-1	6.475347E-2
0.061438	1.866136E-1	4.517268E-1	6.345955E-2
0.061500	1.665302E-1	4.842722E-1	6.410651E-2
0.061563	1.564885E-1	5.568733E-1	6.410651E-2
0.061625	1.288738E-1	6.019361E-1	6.475347E-2
0.061688	1.062800E-1	6.520058E-1	6.216564E-2
0.061750	8.870698E-2	6.845511E-1	6.216564E-2
0.061813	7.113400E-2	7.120895E-1	6.216564E-2
0.061875	5.105059E-2	7.621592E-1	6.216564E-2
0.061938	3.096719E-2	8.547883E-1	6.087172E-2
0.062000	8.373356E-3	1.027529E+0	6.087172E-2
0.062063	-1.422048E-2	1.352982E+0	6.216564E-2
0.062125	-3.932473E-2	1.876211E+0	6.087172E-2
0.062188	-5.689771E-2	2.176629E+0	6.216564E-2
0.062250	-7.698112E-2	1.993875E+0	6.151868E-2
0.062313	-9.706452E-2	1.508198E+0	6.216564E-2
0.062375	-1.246792E-1	1.140186E+0	6.216564E-2
0.062438	-1.372313E-1	9.123685E-1	6.151868E-2
0.062500	-1.522939E-1	7.721732E-1	6.410651E-2
0.062563	-1.673564E-1	6.745372E-1	6.345955E-2
0.062625	-1.748877E-1	5.844116E-1	6.345955E-2
0.062688	-1.924607E-1	5.143140E-1	6.281260E-2
0.062750	-2.025024E-1	4.692512E-1	6.281260E-2
0.062813	-2.175650E-1	4.392094E-1	6.281260E-2
0.062875	-2.250962E-1	3.916431E-1	6.216564E-2
0.062937	-2.376484E-1	3.616013E-1	6.151868E-2
0.063000	-2.451796E-1	3.540908E-1	6.216564E-2
0.063062	-2.577318E-1	3.340629E-1	6.022476E-2
0.063125	-2.702839E-1	3.015176E-1	5.957781E-2
0.063187	-2.878569E-1	2.814897E-1	6.022476E-2
0.063250	-2.928777E-1	2.814897E-1	6.087172E-2
0.063312	-3.004090E-1	2.764827E-1	6.281260E-2
0.063375	-3.129611E-1	2.489444E-1	6.281260E-2
0.063437	-3.280237E-1	1.863572E-1	6.216564E-2
0.063500	-3.355550E-1	1.538119E-1	6.281260E-2
0.063562	-3.380654E-1	1.237700E-1	6.345955E-2
0.063625	-3.430862E-1	7.370027E-2	6.410651E-2
0.063687	-3.430862E-1	2.863750E-2	6.410651E-2
0.063750	-3.405758E-1	-1.392178E-2	6.410651E-2
0.063812	-3.355550E-1	-3.394968E-2	6.281260E-2
0.063875	-3.355550E-1	-6.899850E-2	6.216564E-2
0.063937	-3.330445E-1	-1.190682E-1	6.151868E-2
0.064000	-3.204924E-1	-1.441031E-1	6.345955E-2
0.064062	-3.154716E-1	-1.591240E-1	6.087172E-2
0.064125	-3.104507E-1	-1.916694E-1	6.087172E-2
0.064187	-3.054299E-1	-2.467461E-1	6.087172E-2
0.064250	-3.029194E-1	-2.717810E-1	6.022476E-2
0.064312	-2.878569E-1	-2.842984E-1	6.151868E-2
0.064375	-2.753047E-1	-3.218507E-1	6.281260E-2
0.064437	-2.677735E-1	-3.594030E-1	6.216564E-2
0.064500	-2.577318E-1	-3.969553E-1	6.216564E-2
0.064562	-2.451796E-1	-4.194867E-1	6.216564E-2
0.064625	-2.276067E-1	-4.445216E-1	6.281260E-2
0.064687	-2.100337E-1	-4.895843E-1	6.281260E-2
0.064750	-1.924607E-1	-5.246332E-1	6.410651E-2
0.064812	-1.723773E-1	-5.496680E-1	6.281260E-2
0.064875	-1.522939E-1	-5.747029E-1	6.216564E-2
0.064937	-1.347209E-1	-6.122552E-1	6.216564E-2
0.065000	-1.071062E-1	-6.523110E-1	6.216564E-2
0.065062	-8.702282E-2	-6.823528E-1	6.151868E-2
0.065125	-6.442899E-2	-7.098912E-1	6.216564E-2
0.065187	-4.434558E-2	-7.749819E-1	6.022476E-2
0.065250	-2.677260E-2	-8.601004E-1	6.087172E-2
0.065312	-1.171005E-2	-9.927853E-1	6.022476E-2
0.065375	1.088378E-2	-1.283190E+0	6.022476E-2
0.065437	3.096719E-2	-1.821439E+0	6.281260E-2
0.065500	5.356102E-2	-2.201970E+0	6.151868E-2
0.065562	6.611315E-2	-2.069285E+0	6.216564E-2
0.065625	8.870698E-2	-1.566084E+0	6.281260E-2
0.065687	1.037695E-1	-1.180547E+0	6.345955E-2
0.065750	1.188321E-1	-9.477225E-1	6.475347E-2
0.065812	1.414259E-1	-7.900028E-1	6.410651E-2
0.065875	1.615093E-1	-6.723389E-1	6.410651E-2
0.065937	1.765719E-1	-5.897238E-1	6.410651E-2
0.066000	1.841032E-1	-5.396541E-1	6.151868E-2
0.066062	1.991657E-1	-4.845774E-1	6.216564E-2
0.066125	2.242700E-1	-4.320041E-1	6.216564E-2
0.066187	2.343117E-1	-3.994588E-1	6.216564E-2
0.066250	2.443534E-1	-3.819344E-1	6.022476E-2
0.066312	2.543951E-1	-3.594030E-1	6.022476E-2
0.066375	2.594159E-1	-3.243542E-1	6.151868E-2
0.066437	2.694576E-1	-2.918089E-1	6.087172E-2
0.066500	2.794993E-1	-2.817949E-1	6.216564E-2
0.066562	2.895410E-1	-2.742844E-1	6.216564E-2
0.066625	2.995827E-1	-2.492496E-1	6.216564E-2
0.066687	3.020932E-1	-2.317252E-1	6.216564E-2
0.066750	3.096244E-1	-2.342287E-1	6.216564E-2
0.066812	3.171557E-1	-1.941729E-1	6.410651E-2
0.066875	3.246870E-1	-1.441031E-1	6.345955E-2
0.066937	3.347287E-1	-9.904035E-2	6.345955E-2
0.067000	3.372391E-1	-7.400547E-2	6.345955E-2
0.067062	3.422600E-1	-4.146014E-2	6.216564E-2
0.067125	3.422600E-1	3.602626E-3	6.281260E-2
0.067187	3.472808E-1	5.116888E-2	6.281260E-2
0.067250	3.447704E-1	7.620375E-2	6.216564E-2
0.067312	3.397495E-1	1.062456E-1	6.216564E-2
0.067375	3.347287E-1	1.488049E-1	6.151868E-2
0.067437	3.322183E-1	1.913642E-1	6.087172E-2
0.067500	3.171557E-1	2.214060E-1	6.022476E-2
0.067562	3.071140E-1	2.439374E-1	6.022476E-2
0.067625	2.995827E-1	2.814897E-1	6.281260E-2
0.067687	2.895410E-1	3.240490E-1	6.216564E-2
0.067750	2.694576E-1	3.515873E-1	6.151868E-2
0.067812	2.569055E-1	3.616013E-1	6.087172E-2
0.067875	2.443534E-1	3.966501E-1	6.410651E-2
0.067937	2.267804E-1	4.392094E-1	6.345955E-2
0.068000	2.167387E-1	4.692512E-1	6.410651E-2
0.068062	1.991657E-1	4.867756E-1	6.345955E-2
0.068125	1.815927E-1	5.218245E-1	6.345955E-2
0.068187	1.640197E-1	6.520058E-1	6.216564E-2
0.068250	1.439363E-1	6.570128E-1	6.216564E-2
0.068312	1.288738E-1	6.419918E-1	6.216564E-2
0.068375	1.062800E-1	6.545093E-1	6.216564E-2
0.068437	8.619655E-2	6.920616E-1	6.087172E-2
0.068500	6.862357E-2	7.396278E-1	6.087172E-2
0.068562	3.598804E-2	7.922011E-1	6.087172E-2
0.068625	1.841506E-2	8.923406E-1	5.957781E-2
0.068687	-4.178772E-3	1.092620E+0	6.216564E-2
0.068750	-2.426218E-2	1.498184E+0	6.216564E-2
0.068812	-4.685601E-2	2.006392E+0	6.281260E-2
0.068875	-6.693941E-2	2.174126E+0	6.216564E-2
0.068937	-8.702282E-2	1.868701E+0	6.410651E-2
0.069000	-1.045958E-1	1.400548E+0	6.410651E-2
0.069062	-1.146375E-1	1.072592E+0	6.410651E-2
0.069125	-1.347209E-1	8.597952E-1	6.345955E-2
0.069187	-1.497835E-1	7.271104E-1	6.410651E-2
0.069250	-1.623356E-1	6.419918E-1	6.216564E-2
0.069312	-1.824190E-1	5.618803E-1	6.216564E-2
0.069375	-1.899503E-1	4.917826E-1	6.151868E-2
0.069437	-2.025024E-1	4.592373E-1	6.216564E-2
0.069500	-2.150545E-1	4.266920E-1	6.087172E-2
0.069562	-2.276067E-1	3.941466E-1	6.022476E-2
0.069625	-2.451796E-1	3.565943E-1	6.151868E-2
0.069687	-2.552213E-1	3.390699E-1	6.087172E-2
0.069750	-2.652630E-1	3.290560E-1	6.216564E-2
0.069812	-2.753047E-1	3.115315E-1	6.151868E-2
0.069875	-2.928777E-1	2.814897E-1	6.216564E-2
0.069937	-3.029194E-1	2.589583E-1	6.216564E-2
0.070000	-3.079403E-1	2.589583E-1	6.345955E-2
0.070062	-3.154716E-1	2.414339E-1	6.345955E-2
0.070125	-3.204924E-1	1.913642E-1	6.345955E-2
0.070187	-3.305341E-1	1.362874E-1	6.345955E-2
0.070250	-3.305341E-1	1.087491E-1	6.216564E-2
0.070312	-3.330445E-1	7.370027E-2	6.216564E-2
0.070375	-3.305341E-1	1.612006E-2	6.216564E-2
0.070437	-3.330445E-1	-2.393573E-2	6.216564E-2
0.070500	-3.280237E-1	-3.895665E-2	6.216564E-2
0.070562	-3.280237E-1	-6.899850E-2	6.087172E-2
0.070625	-3.280237E-1	-1.165648E-1	6.087172E-2
0.070687	-3.280237E-1	-1.591240E-1	6.022476E-2
0.070750	-3.230028E-1	-1.691380E-1	6.087172E-2
0.070812	-3.079403E-1	-1.966763E-1	6.216564E-2
0.070875	-3.079403E-1	-2.392356E-1	6.216564E-2
0.070937	-3.029194E-1	-2.792914E-1	6.151868E-2
0.071000	-2.903673E-1	-3.118368E-1	6.216564E-2
0.071062	-2.803256E-1	-3.293612E-1	6.345955E-2
0.071125	-2.677735E-1	-3.694170E-1	6.410651E-2
0.071187	-2.502005E-1	-4.169832E-1	6.281260E-2
0.071250	-2.326275E-1	-4.395146E-1	6.475347E-2
0.071312	-2.150545E-1	-4.595425E-1	6.216564E-2
0.071375	-2.025024E-1	-4.995983E-1	6.216564E-2
0.071437	-1.849294E-1	-5.346471E-1	6.151868E-2
0.071500	-1.623356E-1	-5.596820E-1	6.216564E-2
0.071562	-1.397418E-1	-5.797099E-1	6.151868E-2
0.071625	-1.196584E-1	-6.147587E-1	6.087172E-2
0.071687	-1.020854E-1	-6.623250E-1	5.957781E-2
0.071750	-8.702282E-2	-6.973738E-1	6.087172E-2
0.071812	-6.693941E-2	-7.199052E-1	6.087172E-2
0.071875	-4.434558E-2	-7.874993E-1	6.216564E-2
0.071937	-2.677260E-2	-8.951493E-1	6.216564E-2
0.072000	-1.422048E-2	-1.082911E+0	6.151868E-2
0.072062	1.590463E-2	-1.428392E+0	6.151868E-2
0.072125	3.347761E-2	-1.931593E+0	6.345955E-2
0.072187	5.105059E-2	-2.154403E+0	6.410651E-2
0.072250	7.866527E-2	-1.901551E+0	6.345955E-2
0.072312	9.372783E-2	-1.413371E+0	6.410651E-2
0.072375	1.087904E-1	-1.082911E+0	6.345955E-2
0.072437	1.263634E-1	-8.851353E-1	6.281260E-2
0.072500	1.439363E-1	-7.524505E-1	6.216564E-2
0.072562	1.665302E-1	-6.473040E-1	6.216564E-2
0.072625	1.841032E-1	-5.646890E-1	6.216564E-2
0.072687	1.891240E-1	-5.121157E-1	6.022476E-2
0.072750	2.041866E-1	-4.745634E-1	6.087172E-2
0.072812	2.092074E-1	-4.295006E-1	6.087172E-2
0.072875	2.267804E-1	-3.794309E-1	6.087172E-2
0.072937	2.393325E-1	-3.568995E-1	6.022476E-2
0.073000	2.493742E-1	-3.443821E-1	6.281260E-2
0.073062	2.569055E-1	-3.268577E-1	6.216564E-2
0.073125	2.644368E-1	-2.893054E-1	6.216564E-2
0.073187	2.719681E-1	-2.817949E-1	6.216564E-2
0.073250	2.820098E-1	-2.792914E-1	6.345955E-2
0.073312	2.895410E-1	-2.642705E-1	6.410651E-2
0.073375	3.046036E-1	-2.367321E-1	6.475347E-2
0.073437	3.121349E-1	-2.292217E-1	6.345955E-2
0.073500	3.221766E-1	-1.941729E-1	6.216564E-2
0.073562	3.297078E-1	-1.491101E-1	6.281260E-2
0.073625	3.372391E-1	-9.403337E-2	6.216564E-2
0.073687	3.372391E-1	-4.396363E-2	6.281260E-2
0.073750	3.422600E-1	-1.892876E-2	6.022476E-2
0.073812	3.422600E-1	8.609601E-3	6.151868E-2
0.073875	3.397495E-1	5.617586E-2	6.087172E-2
0.073937	3.322183E-1	9.372816E-2	6.151868E-2
0.074000	3.322183E-1	1.237700E-1	6.022476E-2
0.074062	3.246870E-1	1.538119E-1	6.216564E-2
0.074125	3.221766E-1	1.963711E-1	6.087172E-2
0.074187	3.071140E-1	2.314200E-1	6.216564E-2
0.074250	2.970723E-1	2.539513E-1	6.216564E-2
0.074312	2.895410E-1	2.814897E-1	6.410651E-2
0.074375	2.769889E-1	3.215455E-1	6.475347E-2
0.074437	2.744785E-1	3.616013E-1	6.410651E-2
0.074500	2.594159E-1	3.766222E-1	6.410651E-2
0.074562	2.443534E-1	3.991536E-1	6.216564E-2
0.074625	2.292908E-1	4.392094E-1	6.281260E-2
0.074687	2.192491E-1	4.792652E-1	6.281260E-2
0.074750	1.991657E-1	4.992931E-1	6.216564E-2
0.074812	1.866136E-1	3.791257E-1	6.151868E-2
0.074875	1.615093E-1	5.068035E-1	6.087172E-2
0.074937	1.439363E-1	6.119500E-1	6.087172E-2
0.075000	1.163217E-1	6.520058E-1	6.087172E-2
0.075062	9.623825E-2	6.720337E-1	6.087172E-2
0.075125	7.364442E-2	7.120895E-1	6.216564E-2
0.075187	5.356102E-2	7.621592E-1	6.281260E-2
0.075250	3.096719E-2	8.297534E-1	6.216564E-2
0.075312	8.373356E-3	9.424103E-1	6.281260E-2
0.075375	-1.422048E-2	1.192759E+0	6.410651E-2
0.075437	-3.430388E-2	1.698463E+0	6.410651E-2
0.075500	-5.187686E-2	2.181636E+0	6.410651E-2
0.075562	-7.196027E-2	2.164112E+0	6.345955E-2
0.075625	-8.953325E-2	1.693456E+0	6.410651E-2
0.075687	-1.096167E-1	1.262857E+0	6.216564E-2
0.075750	-1.221688E-1	9.949835E-1	6.216564E-2
0.075812	-1.347209E-1	8.072220E-1	6.216564E-2
0.075875	-1.522939E-1	6.945651E-1	6.216564E-2
0.075937	-1.648460E-1	6.194605E-1	6.151868E-2
0.076000	-1.824190E-1	5.543698E-1	6.151868E-2
0.076062	-1.999920E-1	4.942861E-1	6.087172E-2
0.076125	-2.125441E-1	4.492233E-1	6.151868E-2
0.076187	-2.276067E-1	4.241885E-1	6.087172E-2
0.076250	-2.401588E-1	4.016571E-1	6.216564E-2
0.076312	-2.502005E-1	3.616013E-1	6.281260E-2
0.076375	-2.702839E-1	3.315594E-1	6.281260E-2
0.076437	-2.803256E-1	3.165385E-1	6.216564E-2
0.076500	-2.878569E-1	3.040211E-1	6.475347E-2
0.076562	-2.978986E-1	2.789862E-1	6.281260E-2
0.076625	-3.054299E-1	2.564548E-1	6.345955E-2
0.076687	-3.104507E-1	2.389304E-1	6.410651E-2
0.076750	-3.179820E-1	2.038816E-1	6.281260E-2
0.076812	-3.255133E-1	1.538119E-1	6.216564E-2
0.076875	-3.255133E-1	1.062456E-1	6.216564E-2
0.076937	-3.305341E-1	8.621770E-2	6.216564E-2
0.077000	-3.355550E-1	4.866539E-2	6.087172E-2
0.077062	-3.330445E-1	1.111309E-2	6.087172E-2
0.077125	-3.330445E-1	-4.146014E-2	5.957781E-2
0.077187	-3.405758E-1	-7.400547E-2	6.087172E-2
0.077250	-3.380654E-1	-8.401942E-2	6.022476E-2
0.077312	-3.305341E-1	-1.165648E-1	6.216564E-2
0.077375	-3.280237E-1	-1.666345E-1	6.216564E-2
0.077437	-3.255133E-1	-1.966763E-1	6.281260E-2
0.077500	-3.179820E-1	-2.217112E-1	6.345955E-2
0.077562	-3.104507E-1	-2.567600E-1	6.475347E-2
0.077625	-3.004090E-1	-2.993193E-1	6.345955E-2
0.077687	-2.828360E-1	-3.318646E-1	6.345955E-2
0.077750	-2.702839E-1	-3.568995E-1	6.410651E-2
0.077812	-2.577318E-1	-3.869414E-1	6.345955E-2
0.077875	-2.451796E-1	-4.320041E-1	6.216564E-2
0.077937	-2.326275E-1	-4.645495E-1	6.216564E-2
0.078000	-2.050128E-1	-4.820739E-1	6.216564E-2
0.078062	-1.899503E-1	-4.970948E-1	6.216564E-2
0.078125	-1.723773E-1	-5.346471E-1	6.022476E-2
0.078187	-1.548043E-1	-5.797099E-1	6.151868E-2
0.078250	-1.397418E-1	-5.972343E-1	6.022476E-2
0.078312	-1.171479E-1	-6.147587E-1	6.087172E-2
0.078375	-9.957495E-2	-6.573180E-1	6.216564E-2
0.078437	-7.698112E-2	-7.073877E-1	6.281260E-2
0.078500	-6.442899E-2	-7.474435E-1	6.216564E-2
0.078562	-4.434558E-2	-8.100307E-1	6.216564E-2
0.078625	-2.175175E-2	-9.301981E-1	6.151868E-2
0.078687	-4.178772E-3	-1.165526E+0	6.410651E-2
0.078750	1.590463E-2	-1.583608E+0	6.410651E-2
0.078812	4.854017E-2	-2.056767E+0	6.410651E-2
0.078875	6.862357E-2	-2.141886E+0	6.410651E-2
0.078937	8.368613E-2	-1.778880E+0	6.216564E-2
0.079000	9.874868E-2	-1.320742E+0	6.216564E-2
0.079062	1.263634E-1	-1.020324E+0	6.281260E-2
0.079125	1.439363E-1	-8.275551E-1	6.345955E-2
0.079187	1.564885E-1	-7.098912E-1	6.087172E-2
0.079250	1.715510E-1	-6.197657E-1	6.022476E-2
0.079312	1.866136E-1	-5.421576E-1	6.151868E-2
0.079375	1.966553E-1	-4.870809E-1	6.087172E-2
0.079437	2.092074E-1	-4.495285E-1	6.087172E-2
0.079500	2.167387E-1	-4.144797E-1	6.216564E-2
0.079562	2.318012E-1	-3.694170E-1	6.216564E-2
0.079625	2.393325E-1	-3.418786E-1	6.216564E-2
0.079687	2.468638E-1	-3.343681E-1	6.216564E-2
0.079750	2.569055E-1	-3.193472E-1	6.345955E-2
0.079812	2.694576E-1	-2.893054E-1	6.345955E-2
0.079875	2.845202E-1	-2.617670E-1	6.345955E-2
0.079937	2.920515E-1	-2.617670E-1	6.345955E-2
0.080000	2.995827E-1	-2.592635E-1	6.345955E-2
0.080062	3.121349E-1	-2.317252E-1	6.216564E-2
0.080125	3.196661E-1	-2.016833E-1	6.216564E-2
0.080187	3.297078E-1	-1.741450E-1	6.216564E-2
0.080250	3.322183E-1	-1.390961E-1	6.216564E-2
0.080312	3.397495E-1	-8.902640E-2	6.087172E-2
0.080375	3.422600E-1	-3.895665E-2	6.087172E-2
0.080437	3.397495E-1	-6.411322E-3	6.087172E-2
0.080500	3.397495E-1	2.363052E-2	6.151868E-2
0.080562	3.347287E-1	6.368632E-2	6.022476E-2
0.080625	3.372391E-1	1.112526E-1	6.216564E-2
0.080687	3.297078E-1	1.412944E-1	6.216564E-2
0.080750	3.171557E-1	1.613223E-1	6.281260E-2
0.080812	3.096244E-1	1.963711E-1	6.216564E-2
0.080875	3.046036E-1	2.414339E-1	6.475347E-2
0.080937	2.945619E-1	2.714757E-1	6.410651E-2
0.081000	2.895410E-1	2.890002E-1	6.281260E-2
0.081062	2.794993E-1	3.165385E-1	6.345955E-2
0.081125	2.694576E-1	3.616013E-1	6.216564E-2
0.081187	2.543951E-1	3.916431E-1	6.216564E-2
0.081250	2.343117E-1	4.141745E-1	6.216564E-2
0.081312	2.343117E-1	4.417129E-1	6.216564E-2
0.081375	2.117178E-1	4.867756E-1	6.216564E-2
0.081437	1.916344E-1	4.892791E-1	6.151868E-2
0.081500	1.740615E-1	5.743977E-1	6.216564E-2
0.081562	1.514676E-1	6.269709E-1	6.151868E-2
0.081625	1.313842E-1	6.520058E-1	6.087172E-2
0.081687	1.138112E-1	6.645232E-1	6.216564E-2
0.081750	9.121740E-2	6.845511E-1	6.216564E-2
0.081812	6.862357E-2	7.170965E-1	6.216564E-2
0.081875	4.351932E-2	7.821871E-1	6.281260E-2
0.081937	2.092548E-2	8.673057E-1	6.281260E-2
0.082000	-1.668347E-3	1.017515E+0	6.345955E-2
0.082062	-2.426218E-2	1.327947E+0	6.410651E-2
0.082125	-3.430388E-2	1.856183E+0	6.345955E-2
0.082187	-5.438729E-2	2.171622E+0	6.410651E-2
0.082250	-7.447069E-2	1.983861E+0	6.281260E-2
0.082312	-9.455410E-2	1.493177E+0	6.216564E-2
0.082375	-1.071062E-1	1.142689E+0	6.216564E-2
0.082437	-1.297001E-1	9.248859E-1	6.281260E-2
0.082500	-1.422522E-1	7.671662E-1	5.957781E-2
0.082562	-1.598252E-1	6.620197E-1	6.151868E-2
0.082625	-1.698669E-1	5.819082E-1	6.022476E-2
0.082687	-1.924607E-1	5.318384E-1	6.087172E-2
0.082750	-2.025024E-1	4.792652E-1	6.087172E-2
0.082812	-2.200754E-1	4.367059E-1	6.216564E-2
0.082875	-2.301171E-1	4.041606E-1	6.216564E-2
0.082937	-2.451796E-1	3.891396E-1	6.281260E-2
0.083000	-2.602422E-1	3.590978E-1	6.216564E-2
0.083062	-2.702839E-1	3.190420E-1	6.345955E-2
0.083125	-2.803256E-1	3.015176E-1	6.410651E-2
0.083187	-2.828360E-1	2.890002E-1	6.410651E-2
0.083250	-2.953881E-1	2.739792E-1	6.345955E-2
0.083312	-3.029194E-1	2.514479E-1	6.216564E-2
0.083375	-3.129611E-1	2.314200E-1	6.281260E-2
0.083437	-3.204924E-1	1.988746E-1	6.216564E-2
0.083500	-3.230028E-1	1.613223E-1	6.216564E-2
0.083562	-3.305341E-1	1.137561E-1	6.216564E-2
0.083625	-3.330445E-1	6.869329E-2	6.087172E-2
0.083687	-3.330445E-1	4.115493E-2	6.087172E-2
0.083750	-3.405758E-1	1.361657E-2	6.087172E-2
0.083812	-3.405758E-1	-2.894271E-2	6.087172E-2
0.083875	-3.330445E-1	-7.650896E-2	6.216564E-2
0.083937	-3.355550E-1	-9.904035E-2	6.281260E-2
0.084000	-3.355550E-1	-1.215717E-1	6.281260E-2
0.084062	-3.355550E-1	-1.741450E-1	6.216564E-2
0.084125	-3.255133E-1	-2.091938E-1	6.345955E-2
0.084187	-3.204924E-1	-2.342287E-1	6.345955E-2
0.084250	-3.029194E-1	-2.592635E-1	6.475347E-2
0.084312	-2.928777E-1	-2.943123E-1	6.345955E-2
0.084375	-2.803256E-1	-3.418786E-1	6.281260E-2
0.084437	-2.702839E-1	-3.744239E-1	6.216564E-2
0.084500	-2.527109E-1	-3.969553E-1	6.281260E-2
0.084562	-2.326275E-1	-4.269972E-1	6.216564E-2
0.084625	-2.150545E-1	-4.645495E-1	6.216564E-2
0.084687	-2.025024E-1	-4.870809E-1	6.022476E-2
0.084750	-1.824190E-1	-5.046053E-1	6.087172E-2
0.084812	-1.698669E-1	-5.421576E-1	6.087172E-2
0.084875	-1.548043E-1	-5.772064E-1	6.087172E-2
0.084937	-1.322105E-1	-6.022413E-1	6.216564E-2
0.085000	-1.121271E-1	-6.272761E-1	6.216564E-2
0.085062	-1.045958E-1	-6.623250E-1	6.216564E-2
0.085125	-7.949154E-2	-7.148982E-1	6.216564E-2
0.085187	-5.940814E-2	-7.824923E-1	6.216564E-2
0.085250	-3.681431E-2	-8.500865E-1	6.410651E-2
0.085312	-1.422048E-2	-9.827713E-1	6.410651E-2
0.085375	1.088378E-2	-1.290700E+0	6.281260E-2
0.085437	3.096719E-2	-1.836460E+0	6.410651E-2
0.085500	5.356102E-2	-2.206977E+0	6.216564E-2
0.085562	7.364442E-2	-2.079299E+0	6.216564E-2
0.085625	9.372783E-2	-1.588615E+0	6.216564E-2
0.085687	1.138112E-1	-1.190561E+0	6.151868E-2
0.085750	1.338946E-1	-9.402120E-1	6.151868E-2
0.085812	1.489572E-1	-7.824923E-1	6.087172E-2
0.085875	1.640197E-1	-6.773459E-1	6.022476E-2
0.085937	1.765719E-1	-5.947308E-1	6.022476E-2
0.086000	1.891240E-1	-5.171227E-1	6.087172E-2
0.086062	2.016761E-1	-4.620460E-1	6.216564E-2
0.086125	2.117178E-1	-4.244937E-1	6.216564E-2
0.086187	2.217595E-1	-4.044658E-1	6.216564E-2
0.086250	2.343117E-1	-3.794309E-1	6.216564E-2
0.086312	2.443534E-1	-3.393751E-1	6.410651E-2
0.086375	2.569055E-1	-3.218507E-1	6.410651E-2
0.086437	2.694576E-1	-3.118368E-1	6.410651E-2
0.086500	2.794993E-1	-2.968158E-1	6.410651E-2
0.086562	2.895410E-1	-2.692775E-1	6.151868E-2
0.086625	3.020932E-1	-2.567600E-1	6.281260E-2
